month,holding_month,stock_label,1,2,3,4,5,q5_minus_q1
2020-09,2020-10,baseline,0.002833095612624252,-0.016507567464894003,-0.014595692705126406,-0.0041223323399478375,0.0027644540413287004,-6.864157129555159e-05
2020-09,2020-10,information,0.03942822254481937,0.10536658108864243,-0.001771045298937864,0.1532410872410872,0.08500793932055495,0.04557971677573558
2020-10,2020-11,attention,-0.069359745809597,0.004569957577243232,-0.0014938528509709694,0.01910549994776938,0.05622411396960059,0.1255838597791976
2020-10,2020-11,baseline,0.01702941322924452,0.04457184147977734,0.044061976593586176,0.034995741726644165,0.017885924573210355,0.0008565113439658358
2020-10,2020-11,information,0.020440468033161734,0.0435348714649897,0.02172327342422497,0.06502982716168275,-0.0018115127687670439,-0.022251980801928778
2020-11,2020-12,attention,0.007730178820190589,-0.011237031711570295,-0.016928022692833413,-0.05318362562681731,-0.027175578428881828,-0.03490575724907242
2020-11,2020-12,baseline,-0.02887410334158336,-0.046139290159799555,-0.03862268064618428,-0.03327512337710596,-0.020289754705031682,0.008584348636551678
2020-11,2020-12,information,-0.04544504818674365,-0.11033348288590135,-0.013013564962427615,0.11591032430730987,0.017968024882253797,0.06341307306899745
2020-12,2021-01,attention,-0.1311228552330461,-0.1039829334462608,-0.04988407178718928,-0.06203745537556937,-0.019089972590848468,0.11203288264219763
2020-12,2021-01,baseline,-0.09616854175899893,-0.07609429666309414,-0.06167154779917314,-0.05267662168773471,-0.046892589308811655,0.049275952450187274
2020-12,2021-01,information,,,,,0.10030395136778125,
2021-01,2021-02,attention,0.022405428492508022,0.022823893075295674,0.02696675731701429,0.025424653503800746,0.00841557877116475,-0.013989849721343272
2021-01,2021-02,baseline,0.02889872071027064,0.03778302594865299,0.03990758003189019,0.04042787410873703,0.02874537252914481,-0.00015334818112583068
2021-01,2021-02,information,0.015948414565840067,0.013461701270457538,0.03648080787018064,0.038435991160960796,0.04312774650324773,0.027179331937407663
2021-02,2021-03,attention,0.0009513256349761714,0.030330045432532093,0.04489197906191341,0.031052941467412276,0.013281105544376557,0.012329779909400386
2021-02,2021-03,baseline,0.007409801690356153,0.017154935923637264,0.023608088581958456,0.027950398246620007,-0.001532128047793746,-0.008941929738149898
2021-02,2021-03,information,-0.02990736711001829,-0.029515742097569155,0.03766213365740594,-0.0581154796794594,-0.05190645913680488,-0.02199909202678659
2021-03,2021-04,attention,-0.06086678152192661,-0.024912120465955662,0.011467042453276122,-0.03587811678868332,-0.011932207717157431,0.04893457380476918
2021-03,2021-04,baseline,-0.010611864175775098,0.007584639261072514,0.010086809836500402,0.015437550020428145,0.03123152880404375,0.041843392979818844
2021-03,2021-04,information,-0.02249623196616312,-0.011377382125197167,-0.0450794112319306,-0.026749584627643666,0.039128335215569375,0.061624567181732495
2021-04,2021-05,attention,0.113560941239645,0.0351945840920248,0.03406143783918348,0.07048764461550999,0.049936491376003034,-0.06362444986364196
2021-04,2021-05,baseline,0.07630950125292425,0.05959501139179655,0.051051338589620215,0.05501273322263693,0.06148760511086371,-0.014821896142060545
2021-04,2021-05,information,0.05985807880288849,0.02472070619436546,0.10788362641909312,0.08333898059798457,0.03639997666236662,-0.023458102140521866
