month,holding_month,stock_label,quintile,ew_cumulative_return,n,horizon_trading_days
2022-05,2022-06,baseline,5,0.012062620117158685,752,1
2022-05,2022-06,information,1,0.0018990285901695333,14,1
2022-05,2022-06,information,2,-0.001604805042746912,14,1
2022-05,2022-06,information,3,0.004916663615748099,14,1
2022-05,2022-06,information,4,0.004123343340221408,14,1
2022-05,2022-06,information,5,0.012373936355927569,15,1
2022-06,2022-07,attention,1,-0.005308949068908291,103,1
2022-06,2022-07,attention,2,-0.006525533348303746,103,1
2022-06,2022-07,attention,3,-0.0035495983753226308,103,1
2022-06,2022-07,attention,4,-0.0016327615875180244,103,1
2022-06,2022-07,attention,5,-0.013147483407499163,103,1
2022-06,2022-07,baseline,1,-0.0028074173919617794,710,1
2022-06,2022-07,baseline,2,0.000642952983862815,725,1
2022-06,2022-07,baseline,3,-0.0008331878833459923,728,1
2022-06,2022-07,baseline,4,0.0005952383816910149,726,1
2022-06,2022-07,baseline,5,-0.0021096522858067893,721,1
2022-06,2022-07,information,1,-0.022657190442062894,11,1
2022-06,2022-07,information,2,-0.005318681917879168,11,1
2022-06,2022-07,information,3,-0.007391146242805528,11,1
2022-06,2022-07,information,4,0.002972826092853381,11,1
2022-06,2022-07,information,5,-0.02330475068285492,11,1
2022-07,2022-08,attention,1,0.0038484727387682314,93,1
2022-07,2022-08,attention,2,0.0030017312630703356,94,1
2022-07,2022-08,attention,3,0.008782200654575351,93,1
2022-07,2022-08,attention,4,0.006145923868769455,94,1
2022-07,2022-08,attention,5,0.014427617364283682,94,1
2022-07,2022-08,baseline,1,0.006595289888102795,730,1
2022-07,2022-08,baseline,2,0.0027047628665014664,732,1
2022-07,2022-08,baseline,3,0.0048567699625154965,731,1
2022-07,2022-08,baseline,4,0.004621760634045185,732,1
2022-07,2022-08,baseline,5,0.008132688426586128,732,1
2022-07,2022-08,information,1,0.005712838294791821,19,1
2022-07,2022-08,information,2,-0.0018199248634201636,20,1
2022-07,2022-08,information,3,0.003374094435931665,19,1
2022-07,2022-08,information,4,0.0029306478978665396,20,1
2022-07,2022-08,information,5,0.010330641173052874,20,1
2022-08,2022-09,attention,1,-0.0074283546030748104,101,1
2022-08,2022-09,attention,2,-0.0026939555446136507,101,1
2022-08,2022-09,attention,3,-0.009362437868331047,102,1
2022-08,2022-09,attention,4,-0.006119169274753842,101,1
2022-08,2022-09,attention,5,-0.0025857477300264987,102,1
2022-08,2022-09,baseline,1,-0.006583160383290994,710,1
2022-08,2022-09,baseline,2,-0.005270260580761444,711,1
2022-08,2022-09,baseline,3,-0.003390171351902346,711,1
2022-08,2022-09,baseline,4,-0.0020360210097371085,711,1
2022-08,2022-09,baseline,5,-0.0011747629881310121,711,1
2022-08,2022-09,information,1,-0.008728560705226327,41,1
2022-08,2022-09,information,2,-0.007708759329079921,42,1
2022-08,2022-09,information,3,-0.003038550853006887,42,1
2022-08,2022-09,information,4,0.0021919029870789736,42,1
2022-08,2022-09,information,5,0.004297868691684285,42,1
2022-09,2022-10,attention,1,-0.022064337174389673,58,1
2022-09,2022-10,attention,2,-0.016077261154341667,59,1
2022-09,2022-10,attention,3,-0.007460013263524657,59,1
2022-09,2022-10,attention,4,-0.007556176507122494,59,1
2022-09,2022-10,attention,5,-0.013079602630572952,59,1
2022-09,2022-10,baseline,1,-0.019382935576242995,802,1
2022-09,2022-10,baseline,2,-0.017929997218192047,802,1
2022-09,2022-10,baseline,3,-0.017281102947114893,802,1
2022-09,2022-10,baseline,4,-0.016411822316751437,802,1
2022-09,2022-10,baseline,5,-0.017734297557185273,802,1
2022-09,2022-10,information,1,0.03846153846153855,1,1
2022-09,2022-10,information,2,-0.0030448636525298722,2,1
2022-09,2022-10,information,3,-0.020749879051765896,2,1
2022-09,2022-10,information,4,-0.036565399818710154,2,1
2022-09,2022-10,information,5,0.019395204859387283,2,1
2022-10,2022-11,attention,1,0.01397457385564126,58,1
2022-10,2022-11,attention,2,0.021596160143114867,58,1
2022-10,2022-11,attention,3,0.014588586387682286,58,1
2022-10,2022-11,attention,4,0.016582999016249038,58,1
2022-10,2022-11,attention,5,0.013343554534425957,58,1
2022-10,2022-11,baseline,1,0.02722050392248413,759,1
2022-10,2022-11,baseline,2,0.02793399287113098,760,1
2022-10,2022-11,baseline,3,0.027645632970324536,759,1
2022-10,2022-11,baseline,4,0.02574751469162886,760,1
2022-10,2022-11,baseline,5,0.02703549465078766,760,1
2022-10,2022-11,information,1,0.022075317836579875,51,1
2022-10,2022-11,information,2,0.02110447736271699,51,1
2022-10,2022-11,information,3,0.020991625227037274,52,1
2022-10,2022-11,information,4,0.02087167372591259,51,1
2022-10,2022-11,information,5,0.019091643785873937,52,1
2022-11,2022-12,attention,1,0.00776079506864089,132,1
2022-11,2022-12,attention,2,0.006619582577705044,133,1
2022-11,2022-12,attention,3,0.006992625455792792,132,1
2022-11,2022-12,attention,4,0.006704404469135496,133,1
2022-11,2022-12,attention,5,0.010997826782974153,133,1
2022-11,2022-12,baseline,1,0.008542298849659593,741,1
2022-11,2022-12,baseline,2,0.009600009040360718,742,1
2022-11,2022-12,baseline,3,0.007881263637513526,741,1
2022-11,2022-12,baseline,4,0.00826430922812212,742,1
2022-11,2022-12,baseline,5,0.008267067619285386,742,1
2022-11,2022-12,information,1,-0.03524273622425278,2,1
2022-11,2022-12,information,2,0.03771590083330978,2,1
2022-11,2022-12,information,3,-0.004242082921115886,2,1
2022-11,2022-12,information,4,0.008801141340171681,2,1
2022-11,2022-12,information,5,0.011233570473643187,3,1
2022-12,2023-01,attention,1,0.015884591498750267,110,1
2022-12,2023-01,attention,2,0.02023636010901668,110,1
2022-12,2023-01,attention,3,0.022152257755590796,110,1
2022-12,2023-01,attention,4,0.018476676982119335,110,1
2022-12,2023-01,attention,5,0.01814696864607645,110,1
2022-12,2023-01,baseline,1,0.02428107505589386,774,1
2022-12,2023-01,baseline,2,0.02275706345797986,775,1
2022-12,2023-01,baseline,3,0.022231127301489503,774,1
2022-12,2023-01,baseline,4,0.022130014931795727,775,1
2022-12,2023-01,baseline,5,0.022790694433048275,775,1
2022-12,2023-01,information,2,0.017492711370262315,1,1
2022-12,2023-01,information,4,0.0156462585034014,1,1
2022-12,2023-01,information,5,0.03279125566515595,1,1
2023-01,2023-02,attention,1,0.013618331910091331,60,1
2023-01,2023-02,attention,2,0.018512888141230737,61,1
2023-01,2023-02,attention,3,0.01762053001377791,61,1
2023-01,2023-02,attention,4,0.021518380676619545,61,1
2023-01,2023-02,attention,5,0.022409951673877413,61,1
2023-01,2023-02,baseline,1,0.017499026425977955,814,1
2023-01,2023-02,baseline,2,0.01562627933679323,814,1
2023-01,2023-02,baseline,3,0.016173462073505895,815,1
2023-01,2023-02,baseline,4,0.01605119223278515,814,1
2023-01,2023-02,baseline,5,0.017844499548314796,815,1
2023-01,2023-02,information,1,0.02236576323961944,16,1
2023-01,2023-02,information,2,0.021055284052972814,16,1
2023-01,2023-02,information,3,0.01204527001476511,16,1
2023-01,2023-02,information,4,0.014943608864302085,16,1
2023-01,2023-02,information,5,0.022187935505625634,17,1
2023-02,2023-03,attention,1,0.013816035505895479,130,1
2023-02,2023-03,attention,2,0.013480864416788406,130,1
2023-02,2023-03,attention,3,0.013826808476727842,131,1
2023-02,2023-03,attention,4,0.013416166741471077,130,1
2023-02,2023-03,attention,5,0.015463892573029618,131,1
2023-02,2023-03,baseline,1,0.009066794345098175,758,1
2023-02,2023-03,baseline,2,0.007457298860819305,758,1
2023-02,2023-03,baseline,3,0.007738852121058905,759,1
2023-02,2023-03,baseline,4,0.0068629912066351,758,1
2023-02,2023-03,baseline,5,0.009203394994416407,759,1
2023-02,2023-03,information,1,0.011159058966329693,5,1
2023-02,2023-03,information,2,0.017344604457583235,6,1
2023-02,2023-03,information,3,-0.0018487089925347533,5,1
2023-02,2023-03,information,4,0.013569225549296812,6,1
2023-02,2023-03,information,5,0.015252386734772971,6,1
2023-03,2023-04,attention,1,0.039754303841267616,165,1
2023-03,2023-04,attention,2,0.02444717717756264,165,1
2023-03,2023-04,attention,3,0.014505986229970888,166,1
2023-03,2023-04,attention,4,0.013893971647492119,165,1
2023-03,2023-04,attention,5,0.014171359038192563,166,1
2023-03,2023-04,baseline,1,0.010297357458904163,725,1
2023-03,2023-04,baseline,2,0.006894861762940877,725,1
2023-03,2023-04,baseline,3,0.006238090886899729,725,1
2023-03,2023-04,baseline,4,0.006428641268252147,725,1
2023-03,2023-04,baseline,5,0.005477496610763666,725,1
2023-03,2023-04,information,1,-0.0033808914602879714,11,1
2023-03,2023-04,information,2,0.02612754492951289,11,1
2023-03,2023-04,information,3,0.013544607004362774,11,1
2023-03,2023-04,information,4,0.002566621080355355,11,1
2023-03,2023-04,information,5,0.018003123809157542,11,1
2023-04,2023-05,attention,1,0.01285752436771782,136,1
2023-04,2023-05,attention,2,0.0034280989162625707,137,1
2023-04,2023-05,attention,3,0.005639201893308338,136,1
2023-04,2023-05,attention,4,0.007449973681674903,137,1
2023-04,2023-05,attention,5,0.0037806807807882954,137,1
2023-04,2023-05,baseline,1,0.0013842689406391186,698,1
2023-04,2023-05,baseline,2,0.002638643252767957,698,1
2023-04,2023-05,baseline,3,0.0053686624295444735,698,1
2023-04,2023-05,baseline,4,0.008036893739795627,699,1
2023-04,2023-05,baseline,5,0.009799838157991118,699,1
2023-04,2023-05,information,1,0.0041102963332946925,73,1
2023-04,2023-05,information,2,0.007836012468732343,74,1
2023-04,2023-05,information,3,0.009627544133386273,74,1
2023-04,2023-05,information,4,0.01425248928827776,74,1
2023-04,2023-05,information,5,0.01567881848715027,74,1
2023-05,2023-06,attention,1,0.01693781147373468,115,1
2023-05,2023-06,attention,2,0.005621614983298807,115,1
2023-05,2023-06,attention,3,0.000363802286983109,116,1
2023-05,2023-06,attention,4,-8.085271721852839e-05,115,1
2023-05,2023-06,attention,5,0.004810762889094198,116,1
2023-05,2023-06,baseline,1,0.007258553192994273,755,1
2023-05,2023-06,baseline,2,0.0032408793720322873,757,1
2023-05,2023-06,baseline,3,0.001705741451240352,755,1
2023-05,2023-06,baseline,4,0.0013845412355273053,757,1
2023-05,2023-06,baseline,5,0.0024896457950824933,757,1
2023-05,2023-06,information,1,0.006222174403017146,31,1
2023-05,2023-06,information,2,0.004125314914270043,32,1
2023-05,2023-06,information,3,0.002825700409592599,31,1
2023-05,2023-06,information,4,-0.004624959341373518,32,1
2023-05,2023-06,information,5,-0.0012977762721226478,32,1
2023-06,2023-07,attention,1,-0.0030400149888847464,121,1
2023-06,2023-07,attention,2,-0.0004051141815983881,122,1
2023-06,2023-07,attention,3,0.0012967386864442497,122,1
2023-06,2023-07,attention,4,-0.0009300573124284489,122,1
2023-06,2023-07,attention,5,-0.006571281421053606,122,1
2023-06,2023-07,baseline,1,0.0012520625221542853,766,1
2023-06,2023-07,baseline,2,0.00683298072287716,770,1
2023-06,2023-07,baseline,3,0.007349127182720423,769,1
2023-06,2023-07,baseline,4,0.0077812975216114055,770,1
2023-06,2023-07,baseline,5,0.003755008683284648,769,1
2023-06,2023-07,information,1,0.003425508330753565,21,1
2023-06,2023-07,information,2,-0.0038249581801750865,22,1
2023-06,2023-07,information,3,0.008680294515607005,22,1
2023-06,2023-07,information,4,0.0072077326187556445,22,1
2023-06,2023-07,information,5,-0.019573865617009946,22,1
2023-07,2023-08,attention,1,-0.010877858527513943,141,1
2023-07,2023-08,attention,2,-0.002933122156487553,142,1
2023-07,2023-08,attention,3,-0.0008844241294328036,141,1
2023-07,2023-08,attention,4,-0.0037480583096036932,142,1
2023-07,2023-08,attention,5,-0.005286278868502965,142,1
2023-07,2023-08,baseline,1,-0.004853401672988067,753,1
2023-07,2023-08,baseline,2,-0.0034792466210098226,752,1
2023-07,2023-08,baseline,3,-0.0007846354254203528,755,1
2023-07,2023-08,baseline,4,-0.000843722580041469,757,1
2023-07,2023-08,baseline,5,-0.00259588791699025,753,1
2023-07,2023-08,information,1,0.0018018757509108067,19,1
2023-07,2023-08,information,2,0.004588269064749323,20,1
2023-07,2023-08,information,3,-0.0023835940838257573,20,1
2023-07,2023-08,information,4,0.0020871541936264447,20,1
2023-07,2023-08,information,5,-0.004677601927839947,20,1
2023-08,2023-09,attention,1,-0.01898077111943904,110,1
2023-08,2023-09,attention,2,-0.0031822726161567167,110,1
2023-08,2023-09,attention,3,-0.00237618149905557,110,1
2023-08,2023-09,attention,4,0.0007114731207869742,110,1
2023-08,2023-09,attention,5,-0.003688137906259965,111,1
2023-08,2023-09,baseline,1,0.0005958046394820688,754,1
2023-08,2023-09,baseline,2,0.002726211965212824,754,1
2023-08,2023-09,baseline,3,0.003217621216296857,754,1
2023-08,2023-09,baseline,4,0.0017667802144778237,754,1
2023-08,2023-09,baseline,5,0.00023386887019631418,755,1
2023-08,2023-09,information,1,-0.0013028355404593555,60,1
2023-08,2023-09,information,2,0.00343564507149286,60,1
2023-08,2023-09,information,3,0.0042950767539398195,61,1
2023-08,2023-09,information,4,-0.0002031738410423996,60,1
2023-08,2023-09,information,5,0.0071016897015735835,61,1
2023-09,2023-10,attention,1,0.014331096028785404,108,1
2023-09,2023-10,attention,2,0.0025634135045580595,109,1
2023-09,2023-10,attention,3,0.007203742917970172,109,1
2023-09,2023-10,attention,4,-0.0019018360633771473,109,1
2023-09,2023-10,attention,5,-0.006414990487086074,109,1
2023-09,2023-10,baseline,1,-0.0034970814500145317,818,1
2023-09,2023-10,baseline,2,-0.005396779211468162,818,1
2023-09,2023-10,baseline,3,-0.005322497737114531,818,1
2023-09,2023-10,baseline,4,-0.007080946314365021,818,1
2023-09,2023-10,baseline,5,-0.0080366624558335,819,1
2023-09,2023-10,information,1,0.005301099328270009,5,1
2023-09,2023-10,information,2,0.011248448988404557,5,1
2023-09,2023-10,information,3,-0.0031378665058204858,5,1
2023-09,2023-10,information,4,0.0010100291125031858,5,1
2023-09,2023-10,information,5,-0.005383595786824773,6,1
2023-10,2023-11,attention,1,-0.006373439604539839,100,1
2023-10,2023-11,attention,2,-0.0001658360568126227,100,1
2023-10,2023-11,attention,3,0.0011149515712042687,101,1
2023-10,2023-11,attention,4,0.006494905770997059,100,1
2023-10,2023-11,attention,5,-0.00098918443747635,101,1
2023-10,2023-11,baseline,1,-0.001182951902529303,756,1
2023-10,2023-11,baseline,2,0.003200589077245517,757,1
2023-10,2023-11,baseline,3,0.0030090566167864665,756,1
2023-10,2023-11,baseline,4,0.004557590736946546,757,1
2023-10,2023-11,baseline,5,0.004402016744366119,757,1
2023-10,2023-11,information,1,0.0005652931170791499,81,1
2023-10,2023-11,information,2,0.00011155530275368064,81,1
2023-10,2023-11,information,3,0.0027512924049282023,82,1
2023-10,2023-11,information,4,-0.0007031979643638491,81,1
2023-10,2023-11,information,5,0.0012485207110661336,82,1
2023-11,2023-12,attention,1,0.014649536769061843,148,1
2023-11,2023-12,attention,2,0.003660995238543934,149,1
2023-11,2023-12,attention,3,0.002111747051856074,149,1
2023-11,2023-12,attention,4,0.003184417633527806,149,1
2023-11,2023-12,attention,5,0.0028485495878602337,149,1
2023-11,2023-12,baseline,1,0.012302632169394423,792,1
2023-11,2023-12,baseline,2,0.00594431089310212,792,1
2023-11,2023-12,baseline,3,0.004085201252542259,792,1
2023-11,2023-12,baseline,4,0.003997367182459155,792,1
2023-11,2023-12,baseline,5,0.004910123232794814,793,1
2023-11,2023-12,information,1,-0.006767596881708193,2,1
2023-11,2023-12,information,2,0.0001170728192936843,2,1
2023-11,2023-12,information,3,0.0055587906313128155,3,1
2023-11,2023-12,information,4,-0.005051486156413154,2,1
2023-11,2023-12,information,5,0.010825945440557335,3,1
2023-12,2024-01,attention,1,0.007398898968650836,132,1
2023-12,2024-01,attention,2,-0.0006830040899964107,132,1
2023-12,2024-01,attention,3,0.0014232335522746285,132,1
2023-12,2024-01,attention,4,0.0014549414576402362,132,1
2023-12,2024-01,attention,5,0.0038367092544793514,132,1
2023-12,2024-01,baseline,1,-0.003544474023155929,815,1
2023-12,2024-01,baseline,2,-0.002024523914244853,816,1
2023-12,2024-01,baseline,3,0.001180912771178841,815,1
2023-12,2024-01,baseline,4,0.005707807363621062,816,1
2023-12,2024-01,baseline,5,0.007004491848369445,816,1
2023-12,2024-01,information,2,0.02238805970149249,1,1
2023-12,2024-01,information,3,-0.03160149973219062,1,1
2023-12,2024-01,information,4,0.040760869565217295,1,1
2023-12,2024-01,information,5,-0.016879795396419373,1,1
2024-01,2024-02,attention,1,-0.023982093973245952,131,1
2024-01,2024-02,attention,2,-0.015031725484205595,131,1
2024-01,2024-02,attention,3,-0.016721270121868314,132,1
2024-01,2024-02,attention,4,-0.013795487545460531,131,1
2024-01,2024-02,attention,5,-0.027028026048973898,132,1
2024-01,2024-02,baseline,1,-0.012102592092939055,773,1
2024-01,2024-02,baseline,2,-0.012106349627079002,773,1
2024-01,2024-02,baseline,3,-0.013571519604262243,773,1
2024-01,2024-02,baseline,4,-0.01358941703786168,773,1
2024-01,2024-02,baseline,5,-0.018442196767329194,774,1
2024-01,2024-02,information,1,-0.014681311632349927,45,1
2024-01,2024-02,information,2,-0.011470044113080865,45,1
2024-01,2024-02,information,3,-0.0036371476360266782,46,1
2024-01,2024-02,information,4,-0.0087901202885583,45,1
2024-01,2024-02,information,5,-0.011123399758510233,46,1
2024-02,2024-03,attention,1,0.0037805191271143936,315,1
2024-02,2024-03,attention,2,0.006049237211255983,315,1
2024-02,2024-03,attention,3,0.010248427848238961,316,1
2024-02,2024-03,attention,4,0.006899571882982708,315,1
2024-02,2024-03,attention,5,0.010928089897284804,316,1
2024-02,2024-03,baseline,1,0.009738721825456908,620,1
2024-02,2024-03,baseline,2,0.012011201451235111,621,1
2024-02,2024-03,baseline,3,0.012299194339917479,621,1
2024-02,2024-03,baseline,4,0.015416332714863491,621,1
2024-02,2024-03,baseline,5,0.01895286757978487,621,1
2024-02,2024-03,information,1,0.01316168448985603,16,1
2024-02,2024-03,information,2,0.00896029840994371,17,1
2024-02,2024-03,information,3,0.011853852064523038,16,1
2024-02,2024-03,information,4,0.012321285699488049,17,1
2024-02,2024-03,information,5,0.019242561232263082,17,1
2024-03,2024-04,attention,1,0.01949898752850538,180,1
2024-03,2024-04,attention,2,0.023227964985715503,180,1
2024-03,2024-04,attention,3,0.02466812820890477,181,1
2024-03,2024-04,attention,4,0.02153645180982388,180,1
2024-03,2024-04,attention,5,0.01947460475368407,181,1
2024-03,2024-04,baseline,1,0.021403514744473908,763,1
2024-03,2024-04,baseline,2,0.022310942733282185,763,1
2024-03,2024-04,baseline,3,0.020418843203118056,764,1
2024-03,2024-04,baseline,4,0.024060425631277357,763,1
2024-03,2024-04,baseline,5,0.026933782311090133,764,1
2024-03,2024-04,information,1,0.018192762558627593,14,1
2024-03,2024-04,information,2,0.01735015362961814,14,1
2024-03,2024-04,information,3,0.014374781599336781,14,1
2024-03,2024-04,information,4,0.019691172835949455,14,1
2024-03,2024-04,information,5,0.026669103194371824,14,1
2024-04,2024-05,attention,1,0.0330261279442388,128,1
2024-04,2024-05,attention,2,0.032831519335223616,129,1
2024-04,2024-05,attention,3,0.028582107126591694,129,1
2024-04,2024-05,attention,4,0.023400798664155006,129,1
2024-04,2024-05,attention,5,0.03574971255020854,129,1
2024-04,2024-05,baseline,1,0.02155783276861684,698,1
2024-04,2024-05,baseline,2,0.017286732861715164,699,1
2024-04,2024-05,baseline,3,0.019488649154292843,700,1
2024-04,2024-05,baseline,4,0.01941026124806525,698,1
2024-04,2024-05,baseline,5,0.020049471819878147,700,1
2024-04,2024-05,information,1,0.02572960446431782,134,1
2024-04,2024-05,information,2,0.01970357967942936,135,1
2024-04,2024-05,information,3,0.024031013488828443,135,1
2024-04,2024-05,information,4,0.020974300274957343,135,1
2024-04,2024-05,information,5,0.030648045681534664,135,1
2024-05,2024-06,attention,1,-0.01936088900572991,141,1
2024-05,2024-06,attention,2,-0.02005211396719391,141,1
2024-05,2024-06,attention,3,-0.01555685229994052,142,1
2024-05,2024-06,attention,4,-0.017962043411924655,141,1
2024-05,2024-06,attention,5,-0.01930930028800809,142,1
2024-05,2024-06,baseline,1,-0.017096548958997922,790,1
2024-05,2024-06,baseline,2,-0.016843020143782212,790,1
2024-05,2024-06,baseline,3,-0.015952268355483842,790,1
2024-05,2024-06,baseline,4,-0.01762240050660964,790,1
2024-05,2024-06,baseline,5,-0.022201274631270352,791,1
2024-05,2024-06,information,1,-0.01956665762824783,23,1
2024-05,2024-06,information,2,-0.018437057551240005,24,1
2024-05,2024-06,information,3,-0.02960344794627286,23,1
2024-05,2024-06,information,4,-0.014183571305246348,24,1
2024-05,2024-06,information,5,-0.019428946719835933,24,1
2024-06,2024-07,attention,1,-0.0003995370305428161,85,1
2024-06,2024-07,attention,2,0.006939748213700829,85,1
2024-06,2024-07,attention,3,-0.004502591496769797,85,1
2024-06,2024-07,attention,4,-0.0016431651403854798,85,1
2024-06,2024-07,attention,5,-0.0005081382449310491,85,1
2024-06,2024-07,baseline,1,0.01015248427339671,850,1
2024-06,2024-07,baseline,2,0.009549264318848064,852,1
2024-06,2024-07,baseline,3,0.009826388879908889,852,1
2024-06,2024-07,baseline,4,0.009314011578959436,851,1
2024-06,2024-07,baseline,5,0.008792980319675502,852,1
2024-06,2024-07,information,1,-0.0038343691305526167,28,1
2024-06,2024-07,information,2,0.01155960199235775,28,1
2024-06,2024-07,information,3,0.005676874659027256,28,1
2024-06,2024-07,information,4,0.00768909488308382,28,1
2024-06,2024-07,information,5,4.765553406300376e-05,28,1
2024-07,2024-08,attention,1,0.0036824778833316725,84,1
2024-07,2024-08,attention,2,-0.0015321626154945799,85,1
2024-07,2024-08,attention,3,0.0019086830726658464,84,1
2024-07,2024-08,attention,4,0.004393523762396496,85,1
2024-07,2024-08,attention,5,0.0006240240088939864,85,1
2024-07,2024-08,baseline,1,0.00376175290222155,849,1
2024-07,2024-08,baseline,2,-0.0009253752868000637,852,1
2024-07,2024-08,baseline,3,-0.0007085620026665703,851,1
2024-07,2024-08,baseline,4,-0.00033631584297188507,852,1
2024-07,2024-08,baseline,5,0.001393893106153379,850,1
2024-07,2024-08,information,1,0.002794931994528926,36,1
2024-07,2024-08,information,2,-0.0038020374059449125,36,1
2024-07,2024-08,information,3,-0.004228910537007595,36,1
2024-07,2024-08,information,4,0.0011135307155274105,36,1
2024-07,2024-08,information,5,-0.0014811473041950617,36,1
2024-08,2024-09,attention,1,-0.021130438428002163,96,1
2024-08,2024-09,attention,2,-0.018266269243515876,97,1
2024-08,2024-09,attention,3,-0.016775313779397158,96,1
2024-08,2024-09,attention,4,-0.01673191865639376,97,1
2024-08,2024-09,attention,5,-0.016279653023430648,97,1
2024-08,2024-09,baseline,1,-0.0189725950178979,832,1
2024-08,2024-09,baseline,2,-0.01902679244355686,833,1
2024-08,2024-09,baseline,3,-0.01707159346416983,833,1
2024-08,2024-09,baseline,4,-0.016102327999856822,833,1
2024-08,2024-09,baseline,5,-0.014779502025498941,833,1
2024-08,2024-09,information,1,-0.011796414913983812,46,1
2024-08,2024-09,information,2,-0.011499729296433706,47,1
2024-08,2024-09,information,3,-0.009430734293607414,46,1
2024-08,2024-09,information,4,-0.0021606668341482295,47,1
2024-08,2024-09,information,5,-0.0008013393758676918,47,1
2024-09,2024-10,attention,1,0.11625379128645486,195,1
2024-09,2024-10,attention,2,0.1028359562212157,196,1
2024-09,2024-10,attention,3,0.11583837633252815,196,1
2024-09,2024-10,attention,4,0.12295292696605595,196,1
2024-09,2024-10,attention,5,0.1399661562133712,196,1
2024-09,2024-10,baseline,1,0.07334264956821392,767,1
2024-09,2024-10,baseline,2,0.06331975683004935,767,1
2024-09,2024-10,baseline,3,0.0658184808491084,767,1
2024-09,2024-10,baseline,4,0.07556230716306697,767,1
2024-09,2024-10,baseline,5,0.08748961708367343,767,1
2024-09,2024-10,information,1,0.06906261054789398,15,1
2024-09,2024-10,information,2,0.0815983487559565,16,1
2024-09,2024-10,information,3,0.0938727727069615,16,1
2024-09,2024-10,information,4,0.06440776850088019,16,1
2024-09,2024-10,information,5,0.08927311367876506,16,1
2024-10,2024-11,attention,1,-0.04338444096208537,328,1
2024-10,2024-11,attention,2,-0.029128018487522115,329,1
2024-10,2024-11,attention,3,-0.028528362165595393,328,1
2024-10,2024-11,attention,4,-0.0412136350055881,329,1
2024-10,2024-11,attention,5,-0.04500666211894948,329,1
2024-10,2024-11,baseline,1,-0.030412178201348755,594,1
2024-10,2024-11,baseline,2,-0.025478952903615088,594,1
2024-10,2024-11,baseline,3,-0.018283159705886436,594,1
2024-10,2024-11,baseline,4,-0.026817958670056864,594,1
2024-10,2024-11,baseline,5,-0.03570529415522652,594,1
2024-10,2024-11,information,1,-0.01948173730497376,57,1
2024-10,2024-11,information,2,-0.021521049589393135,58,1
2024-10,2024-11,information,3,-0.018707680915162606,57,1
2024-10,2024-11,information,4,-0.01971138739677836,58,1
2024-10,2024-11,information,5,-0.03734032108453936,58,1
2024-11,2024-12,attention,1,0.02302741275912215,250,1
2024-11,2024-12,attention,2,0.0211351675180986,251,1
2024-11,2024-12,attention,3,0.01924939456477732,250,1
2024-11,2024-12,attention,4,0.01763322082274446,251,1
2024-11,2024-12,attention,5,0.022525929873126096,251,1
2024-11,2024-12,baseline,1,0.027080452988756727,715,1
2024-11,2024-12,baseline,2,0.022357860690876998,716,1
2024-11,2024-12,baseline,3,0.01796705252134299,716,1
2024-11,2024-12,baseline,4,0.02034564848746214,716,1
2024-11,2024-12,baseline,5,0.02197968314192208,716,1
2024-11,2024-12,information,1,0.031080383818142605,15,1
2024-11,2024-12,information,2,0.015208720215827724,15,1
2024-11,2024-12,information,3,0.01361342307956736,15,1
2024-11,2024-12,information,4,0.03050131751133282,15,1
2024-11,2024-12,information,5,0.024508125016277717,15,1
2024-12,2025-01,attention,1,0.0053235097877662035,135,1
2024-12,2025-01,attention,2,-0.01512089439432194,136,1
2024-12,2025-01,attention,3,-0.017197256760001865,135,1
2024-12,2025-01,attention,4,-0.01947254758640893,136,1
2024-12,2025-01,attention,5,-0.0220976575085925,136,1
2024-12,2025-01,baseline,1,-0.00951518713449515,843,1
2024-12,2025-01,baseline,2,-0.02166385717555102,844,1
2024-12,2025-01,baseline,3,-0.021625857463415166,843,1
2024-12,2025-01,baseline,4,-0.022680712589816885,844,1
2024-12,2025-01,baseline,5,-0.019909483982732293,844,1
2024-12,2025-01,information,1,-0.020409419556609937,4,1
2024-12,2025-01,information,2,-0.015153029918561245,5,1
2024-12,2025-01,information,3,-0.0209290854531948,4,1
2024-12,2025-01,information,4,-0.03330505880006847,5,1
2024-12,2025-01,information,5,-0.0008832180802113232,5,1
2025-01,2025-02,attention,1,-0.009853684940911794,45,1
2025-01,2025-02,attention,2,0.011145381470076916,45,1
2025-01,2025-02,attention,3,0.0011842319660680205,45,1
2025-01,2025-02,attention,4,-0.0012855607267222742,45,1
2025-01,2025-02,attention,5,0.004991593746655995,46,1
2025-01,2025-02,baseline,1,0.011547555208251396,920,1
2025-01,2025-02,baseline,2,0.006797895813742505,920,1
2025-01,2025-02,baseline,3,0.005440992866366345,920,1
2025-01,2025-02,baseline,4,0.010298298226292923,920,1
2025-01,2025-02,baseline,5,0.018119044717632996,921,1
2025-01,2025-02,information,1,0.009053928631076487,19,1
2025-01,2025-02,information,2,0.011019306756906261,20,1
2025-01,2025-02,information,3,0.02397808948243496,19,1
2025-01,2025-02,information,4,0.00239949714091387,20,1
2025-01,2025-02,information,5,0.04379199437550939,20,1
2025-02,2025-03,attention,1,0.00415504686365663,138,1
2025-02,2025-03,attention,2,0.0038952553732012644,138,1
2025-02,2025-03,attention,3,0.006736150574743204,138,1
2025-02,2025-03,attention,4,0.00770052280394547,138,1
2025-02,2025-03,attention,5,0.000431079690855109,139,1
