formation_month,holding_month,decile,n,ew_return,ew_market_return,ew_market_adjusted,vw_return,vw_available,effective_bins
2017-11,2017-12,5,281,-0.014719771059496988,-0.017146037436355805,0.0024262663768588166,0.010839168764031328,True,10
2017-11,2017-12,6,281,-0.014646899591611102,-0.017146037436355805,0.0024991378447447032,-0.00942512678734878,True,10
2017-11,2017-12,7,281,-0.012375743440264854,-0.017146037436355805,0.004770293996090951,-0.004272338505613026,True,10
2017-11,2017-12,8,281,-0.019284719521657723,-0.017146037436355805,-0.0021386820853019177,-0.01347587026247494,True,10
2017-11,2017-12,9,281,-0.016440012557904504,-0.017146037436355805,0.0007060248784513008,0.0025370382648320857,True,10
2017-11,2017-12,10,281,-0.02116554954535543,-0.017146037436355805,-0.004019512108999625,0.0026220728932988564,True,10
2017-12,2018-01,1,283,-0.05854077182691709,-0.024062559131112222,-0.034478212695804866,-0.047707904360235906,True,10
2017-12,2018-01,2,284,-0.02239364062305029,-0.024062559131112222,0.0016689185080619312,0.035389022445189766,True,10
2017-12,2018-01,3,283,-0.027766045963303978,-0.024062559131112222,-0.0037034868321917554,0.054768361431197524,True,10
2017-12,2018-01,4,284,-0.01238282806027199,-0.024062559131112222,0.011679731070840232,0.031070377963297518,True,10
2017-12,2018-01,5,283,-0.015059067381627822,-0.024062559131112222,0.0090034917494844,0.04378112069261186,True,10
2017-12,2018-01,6,284,-0.012128718562659459,-0.024062559131112222,0.011933840568452763,0.090469797532757,True,10
2017-12,2018-01,7,283,-0.025879082439600513,-0.024062559131112222,-0.001816523308488291,0.06771224952876705,True,10
2017-12,2018-01,8,284,-0.01692038948538201,-0.024062559131112222,0.007142169645730213,0.010355960152950962,True,10
2017-12,2018-01,9,283,-0.018014045152039828,-0.024062559131112222,0.0060485139790723945,0.04301410118196055,True,10
2017-12,2018-01,10,283,-0.03165557658585612,-0.024062559131112222,-0.007593017454743896,0.021936655007759993,True,10
2018-01,2018-02,1,288,-0.042823245115420946,-0.04575966612995241,0.002936421014531461,-0.036223947194205325,True,10
2018-01,2018-02,2,288,-0.047340862438570545,-0.04575966612995241,-0.001581196308618138,-0.015393682710165406,True,10
2018-01,2018-02,3,289,-0.04167737923169729,-0.04575966612995241,0.0040822868982551205,-0.013650982983433877,True,10
2018-01,2018-02,4,288,-0.05554956088725904,-0.04575966612995241,-0.009789894757306634,-0.06442269286240161,True,10
2018-01,2018-02,5,289,-0.04678909644254213,-0.04575966612995241,-0.0010294303125897228,-0.054714763334282365,True,10
2018-01,2018-02,6,288,-0.04701614187393081,-0.04575966612995241,-0.0012564757439783997,-0.05468046295930993,True,10
2018-01,2018-02,7,288,-0.05265856933195931,-0.04575966612995241,-0.006898903202006902,-0.07450387112405729,True,10
2018-01,2018-02,8,289,-0.04214502542222159,-0.04575966612995241,0.0036146407077308207,-0.0558318255897112,True,10
2018-01,2018-02,9,288,-0.04725540185842252,-0.04575966612995241,-0.0014957357284701156,-0.061407872329606865,True,10
2018-01,2018-02,10,289,-0.03440395926748551,-0.04575966612995241,0.011355706862466897,-0.05700324821985062,True,10
2018-02,2018-03,1,288,0.05069928949999791,0.04531959486679754,0.0053796946332003714,-0.00533936958080209,True,10
2018-02,2018-03,2,289,0.05074069799551018,0.04531959486679754,0.005421103128712641,-0.0447274095705196,True,10
2018-02,2018-03,3,289,0.03926685406960585,0.04531959486679754,-0.0060527407971916886,-0.03548649784766373,True,10
2018-02,2018-03,4,289,0.041609064113440355,0.04531959486679754,-0.0037105307533571857,-0.010299514625312835,True,10
2018-02,2018-03,5,289,0.040175545831837384,0.04531959486679754,-0.0051440490349601575,-0.017103643084504495,True,10
2018-02,2018-03,6,289,0.04922347226502776,0.04531959486679754,0.0039038773982302197,-0.0007780978427903483,True,10
2018-02,2018-03,7,289,0.04511514691108073,0.04531959486679754,-0.00020444795571681468,0.009867138958590205,True,10
2018-02,2018-03,8,289,0.04145026774311778,0.04531959486679754,-0.0038693271236797597,0.0028727551593762607,True,10
2018-02,2018-03,9,289,0.0544609806323309,0.04531959486679754,0.00914138576553336,0.011856758090760639,True,10
2018-02,2018-03,10,289,0.040473244466349034,0.04531959486679754,-0.004846350400448507,0.004867219481831875,True,10
2018-03,2018-04,1,291,-0.07454492235926734,-0.041120884672559706,-0.03342403768670763,-0.06337793114489246,True,10
2018-03,2018-04,2,292,-0.04702041435203735,-0.041120884672559706,-0.005899529679477641,-0.02813045527524474,True,10
2018-03,2018-04,3,291,-0.04047834372135128,-0.041120884672559706,0.0006425409512084285,-0.04930455487805988,True,10
2018-03,2018-04,4,292,-0.04800176513259444,-0.041120884672559706,-0.0068808804600347315,-0.027021270505133435,True,10
2018-03,2018-04,5,291,-0.04307982442017543,-0.041120884672559706,-0.001958939747615726,-0.05443961196924941,True,10
2018-03,2018-04,6,292,-0.034809239182415394,-0.041120884672559706,0.006311645490144312,-0.03120345057078453,True,10
2018-03,2018-04,7,291,-0.03615797328865996,-0.041120884672559706,0.004962911383899746,-0.03739741336818082,True,10
2018-03,2018-04,8,292,-0.029246163675269412,-0.041120884672559706,0.011874720997290294,-0.024935305168514697,True,10
2018-03,2018-04,9,291,-0.029897328098327645,-0.041120884672559706,0.01122355657423206,-0.020372430664155568,True,10
2018-03,2018-04,10,292,-0.02803641348359812,-0.041120884672559706,0.013084471188961586,-0.02332028508765782,True,10
2018-04,2018-05,1,295,-0.03551631280563872,-0.009681084470024947,-0.025835228335613768,-0.062487839872598545,True,10
2018-04,2018-05,2,296,-0.01849496613378,-0.009681084470024947,-0.008813881663755052,-0.022518132983933348,True,10
2018-04,2018-05,3,295,-0.011849526513721008,-0.009681084470024947,-0.0021684420436960603,-0.001259687252032388,True,10
2018-04,2018-05,4,296,-0.01365755312416122,-0.009681084470024947,-0.003976468654136273,-0.016999255281834408,True,10
2018-04,2018-05,5,296,-0.014092626793099465,-0.009681084470024947,-0.004411542323074518,-0.008930611024354182,True,10
2018-04,2018-05,6,295,0.00044967258397443795,-0.009681084470024947,0.010130757053999385,-0.0009308505350788274,True,10
2018-04,2018-05,7,296,0.0014661520244701389,-0.009681084470024947,0.011147236494495087,-0.003914260758030615,True,10
2018-04,2018-05,8,295,-0.010063504532861079,-0.009681084470024947,-0.00038242006283613177,,False,10
2018-04,2018-05,9,296,0.001547551854491872,-0.009681084470024947,0.01122863632451682,0.01255203036624311,True,10
2018-04,2018-05,10,296,0.0033385953164669527,-0.009681084470024947,0.0130196797864919,0.040492566610588525,True,10
2018-05,2018-06,1,302,-0.10678527679796676,-0.10691627821560779,0.00013100141764102458,-0.10561590722074041,True,10
2018-05,2018-06,2,303,-0.11229154924743746,-0.10691627821560779,-0.005375271031829679,-0.09108661644497583,True,10
2018-05,2018-06,3,302,-0.11194062129912107,-0.10691627821560779,-0.00502434308351328,-0.09737859283744178,True,10
2018-05,2018-06,4,303,-0.10308654147907793,-0.10691627821560779,0.0038297367365298512,-0.07697158994708968,True,10
2018-05,2018-06,5,302,-0.11165560549344024,-0.10691627821560779,-0.004739327277832453,-0.07790278242631658,True,10
2018-05,2018-06,6,303,-0.1034303610462424,-0.10691627821560779,0.003485917169365388,-0.06243421416946319,True,10
2018-05,2018-06,7,302,-0.09947839592243067,-0.10691627821560779,0.007437882293177114,-0.06165027151053463,True,10
2018-05,2018-06,8,303,-0.10841943382930577,-0.10691627821560779,-0.0015031556136979873,,False,10
2018-05,2018-06,9,302,-0.10815037249666591,-0.10691627821560779,-0.0012340942810581262,-0.07330142893027632,True,10
2018-05,2018-06,10,303,-0.10393594098310774,-0.10691627821560779,0.0029803372325000466,-0.08524695720076779,True,10
2018-06,2018-07,1,307,-0.027491578814065328,0.006059904770965761,-0.033551483585031086,-0.022600395046379083,True,10
2018-06,2018-07,2,307,-0.004252110658175431,0.006059904770965761,-0.010312015429141192,0.004498446505372327,True,10
2018-06,2018-07,3,307,0.015595322654769404,0.006059904770965761,0.009535417883803642,0.02669160613113209,True,10
2018-06,2018-07,4,307,0.0077174080575676636,0.006059904770965761,0.0016575032866019022,-0.009582368624787027,True,10
2018-06,2018-07,5,307,0.009571800250248742,0.006059904770965761,0.0035118954792829806,,False,10
2018-06,2018-07,6,307,0.021689890039893207,0.006059904770965761,0.015629985268927445,0.04739148509719206,True,10
2018-06,2018-07,7,307,0.02154406274182492,0.006059904770965761,0.015484157970859159,0.034279974489295706,True,10
2018-06,2018-07,8,307,0.012428440250289118,0.006059904770965761,0.006368535479323357,0.003413945922600467,True,10
2018-06,2018-07,9,307,0.008599499379969436,0.006059904770965761,0.002539594609003675,-0.009837818950451032,True,10
2018-06,2018-07,10,307,-0.004803686192664125,0.006059904770965761,-0.010863590963629887,-0.0035093612674834073,True,10
2018-07,2018-08,1,310,-0.10966906393575646,-0.078294421451013,-0.03137464248474346,-0.09842666058169518,True,10
2018-07,2018-08,2,311,-0.08827765293285393,-0.078294421451013,-0.009983231481840937,-0.08160755552263285,True,10
2018-07,2018-08,3,311,-0.08321239994088175,-0.078294421451013,-0.00491797848986876,-0.07866478330541857,True,10
2018-07,2018-08,4,311,-0.06863826117306723,-0.078294421451013,0.00965616027794576,,False,10
2018-07,2018-08,5,311,-0.0767711308627595,-0.078294421451013,0.001523290588253498,-0.04769942656087229,True,10
2018-07,2018-08,6,311,-0.0693694971106737,-0.078294421451013,0.0089249243403393,-0.04607504017556469,True,10
2018-07,2018-08,7,311,-0.07294160904429192,-0.078294421451013,0.005352812406721072,-0.054012116008279126,True,10
2018-07,2018-08,8,310,-0.06739326485010935,-0.078294421451013,0.010901156600903641,-0.058964838132757984,True,10
2018-07,2018-08,9,310,-0.07290846633017317,-0.078294421451013,0.005385955120839822,-0.04662180629157636,True,10
2018-07,2018-08,10,310,-0.07379691987034204,-0.078294421451013,0.004497501580670957,-0.05675636810085774,True,10
2018-08,2018-09,1,317,-0.0029582130714857022,-0.0020600504166131597,-0.0008981626548725426,-0.011884728444410577,True,10
2018-08,2018-09,2,318,-0.004174732814815039,-0.0020600504166131597,-0.002114682398201879,-0.0007858764748859985,True,10
2018-08,2018-09,3,318,-0.00271987865997968,-0.0020600504166131597,-0.0006598282433665204,0.004737307221358019,True,10
2018-08,2018-09,4,318,-0.0006659676203991863,-0.0020600504166131597,0.0013940827962139733,0.006850328884030407,True,10
2018-08,2018-09,5,318,-0.00317911742270231,-0.0020600504166131597,-0.0011190670060891505,0.0563653279576868,True,10
2018-08,2018-09,6,318,-0.0037497386870488404,-0.0020600504166131597,-0.0016896882704356807,0.01073844271931212,True,10
2018-08,2018-09,7,318,-0.00364368694825089,-0.0020600504166131597,-0.0015836365316377302,0.023334620596510182,True,10
2018-08,2018-09,8,318,-0.007081748062171618,-0.0020600504166131597,-0.0050216976455584586,,False,10
2018-08,2018-09,9,318,0.0055814841602560075,-0.0020600504166131597,0.007641534576869167,0.045834268454644535,True,10
2018-08,2018-09,10,318,0.0019882705496012823,-0.0020600504166131597,0.004048320966214442,0.044581390530381536,True,10
2018-09,2018-10,1,323,-0.10883826800730367,-0.09404980912846601,-0.01478845887883766,-0.12019229613076934,True,10
2018-09,2018-10,2,324,-0.09511670512929532,-0.09404980912846601,-0.0010668960008293066,-0.09810809364814015,True,10
2018-09,2018-10,3,323,-0.09489787160730943,-0.09404980912846601,-0.0008480624788434199,,False,10
2018-09,2018-10,4,324,-0.09459625095640237,-0.09404980912846601,-0.0005464418279363531,-0.08167921249107346,True,10
2018-09,2018-10,5,324,-0.08889114969709215,-0.09404980912846601,0.005158659431373863,-0.05465328507800239,True,10
2018-09,2018-10,6,323,-0.08558831135639132,-0.09404980912846601,0.008461497772074694,-0.07040939371322345,True,10
2018-09,2018-10,7,324,-0.09532519675601205,-0.09404980912846601,-0.0012753876275460319,-0.08503954467175244,True,10
2018-09,2018-10,8,323,-0.09758987846101834,-0.09404980912846601,-0.003540069332552326,-0.09266813601326575,True,10
2018-09,2018-10,9,324,-0.08780099400146191,-0.09404980912846601,0.0062488151270041065,-0.12528115339151946,True,10
2018-09,2018-10,10,324,-0.0918865365868123,-0.09404980912846601,0.0021632725416537157,-0.1068027066289823,True,10
2018-10,2018-11,1,328,0.029855625783625814,0.058811672794362946,-0.028956047010737132,-0.0039023505461759883,True,10
2018-10,2018-11,2,329,0.054545875653316506,0.058811672794362946,-0.00426579714104644,0.035521397138515334,True,10
2018-10,2018-11,3,328,0.06160332467008878,0.058811672794362946,0.0027916518757258313,0.03949471882847964,True,10
2018-10,2018-11,4,329,0.058675777732505804,0.058811672794362946,-0.0001358950618571414,0.002355925437790643,True,10
2018-10,2018-11,5,329,0.05823291405372334,0.058811672794362946,-0.0005787587406396039,,False,10
2018-10,2018-11,6,328,0.05712616955364377,0.058811672794362946,-0.0016855032407191786,-0.021137886783419643,True,10
2018-10,2018-11,7,329,0.06311398985284643,0.058811672794362946,0.004302317058483482,0.008113209820078454,True,10
2018-10,2018-11,8,328,0.07114170134141835,0.058811672794362946,0.012330028547055408,0.03851454660971584,True,10
2018-10,2018-11,9,329,0.06119024388579211,0.058811672794362946,0.002378571091429166,0.018295907647021437,True,10
2018-10,2018-11,10,329,0.0725839325600465,0.058811672794362946,0.013772259765683553,0.010504015807780197,True,10
2018-11,2018-12,1,334,-0.04928882732343007,-0.042128598272699214,-0.007160229050730854,-0.049236860828588774,True,10
2018-11,2018-12,2,335,-0.044302382464636886,-0.042128598272699214,-0.002173784191937672,,False,10
2018-11,2018-12,3,334,-0.03873328455648865,-0.042128598272699214,0.003395313716210567,-0.048299608567419,True,10
2018-11,2018-12,4,335,-0.03978206405181578,-0.042128598272699214,0.002346534220883434,-0.046124633613312226,True,10
2018-11,2018-12,5,335,-0.04538542004688558,-0.042128598272699214,-0.003256821774186368,-0.031924868592953036,True,10
2018-11,2018-12,6,334,-0.039127036218903434,-0.042128598272699214,0.0030015620537957796,-0.020534686158176392,True,10
2018-11,2018-12,7,334,-0.03424794059282888,-0.042128598272699214,0.007880657679870333,-0.04127478433658957,True,10
2018-11,2018-12,8,334,-0.04194056906088157,-0.042128598272699214,0.00018802921181764604,-0.047199189822418504,True,10
2018-11,2018-12,9,335,-0.04498034085883454,-0.042128598272699214,-0.002851742586135325,-0.031979816911852144,True,10
2018-11,2018-12,10,335,-0.04347631058628393,-0.042128598272699214,-0.0013477123135847147,-0.041320627486296405,True,10
2018-12,2019-01,1,337,-0.08544376858479016,-0.02041017902784628,-0.06503358955694388,-0.07488265677070743,True,10
2018-12,2019-01,2,337,-0.03666205435390065,-0.02041017902784628,-0.01625187532605437,,False,10
2018-12,2019-01,3,336,-0.025640263055601895,-0.02041017902784628,-0.005230084027755613,0.045113687314356846,True,10
2018-12,2019-01,4,338,-0.0123530704567828,-0.02041017902784628,0.008057108571063482,0.030471439088904432,True,10
2018-12,2019-01,5,336,-0.015121087991383744,-0.02041017902784628,0.005289091036462537,0.04342481825649575,True,10
2018-12,2019-01,6,337,-0.00864512826238839,-0.02041017902784628,0.01176505076545789,0.05338726188063761,True,10
2018-12,2019-01,7,338,-0.003132461789655695,-0.02041017902784628,0.017277717238190587,0.04029890917785674,True,10
2018-12,2019-01,8,336,0.003662939484815915,-0.02041017902784628,0.024073118512662195,0.02897442518177704,True,10
2018-12,2019-01,9,337,-0.010571343694536996,-0.02041017902784628,0.009838835333309285,0.03404769944447482,True,10
2018-12,2019-01,10,338,-0.010229330650396686,-0.02041017902784628,0.010180848377449595,0.014723173047195484,True,10
2019-01,2019-02,1,339,0.30561628768157845,0.22500257356498218,0.08061371411659626,0.3277571488625606,True,10
2019-01,2019-02,2,339,0.24462853896346073,0.22500257356498218,0.01962596539847855,0.23538204156189121,True,10
2019-01,2019-02,3,339,0.22769524038226263,0.22500257356498218,0.002692666817280448,0.2096866175266568,True,10
2019-01,2019-02,4,339,0.22562912215948197,0.22500257356498218,0.0006265485944997873,0.19640987473114732,True,10
2019-01,2019-02,5,339,0.21145132872851718,0.22500257356498218,-0.013551244836464998,0.19430315815256952,True,10
2019-01,2019-02,6,339,0.21546090878355034,0.22500257356498218,-0.009541664781431841,0.21694242404058012,True,10
2019-01,2019-02,7,339,0.20375695312795683,0.22500257356498218,-0.021245620437025353,0.15682629506870036,True,10
2019-01,2019-02,8,339,0.20303586974615767,0.22500257356498218,-0.021966703818824512,,False,10
2019-01,2019-02,9,339,0.1995310040008044,0.22500257356498218,-0.025471569564177787,0.10976078432096756,True,10
2019-01,2019-02,10,340,0.2132551352863131,0.22500257356498218,-0.011747438278669087,0.10039904492158643,True,10
2019-02,2019-03,1,340,0.09557128004469491,0.10602885252809925,-0.010457572483404343,0.06970588861082032,True,10
2019-02,2019-03,2,340,0.0995119239487966,0.10602885252809925,-0.006516928579302653,0.07681319721702097,True,10
2019-02,2019-03,3,340,0.11027242124083188,0.10602885252809925,0.004243568712732626,0.019607276627662883,True,10
2019-02,2019-03,4,340,0.10837485548491572,0.10602885252809925,0.002346002956816473,0.03767886319983391,True,10
2019-02,2019-03,5,341,0.09386288685559456,0.10602885252809925,-0.012165965672504692,0.07330365541539918,True,10
2019-02,2019-03,6,340,0.09763073908332286,0.10602885252809925,-0.008398113444776395,,False,10
2019-02,2019-03,7,340,0.11730232890096116,0.10602885252809925,0.011273476372861913,0.10260723769992157,True,10
2019-02,2019-03,8,340,0.11533775166372517,0.10602885252809925,0.009308899135625923,0.09731101452607617,True,10
2019-02,2019-03,9,340,0.11569131464143484,0.10602885252809925,0.009662462113335588,0.08304841162637036,True,10
2019-02,2019-03,10,341,0.10676663571813384,0.10602885252809925,0.000737783190034591,0.08143304454489442,True,10
2019-03,2019-04,1,341,-0.07044642387323442,-0.037634518117065044,-0.03281190575616938,-0.06782532473540268,True,10
2019-03,2019-04,2,341,-0.060557258327681246,-0.037634518117065044,-0.022922740210616202,-0.0346250840220341,True,10
2019-03,2019-04,3,341,-0.03699176673100055,-0.037634518117065044,0.0006427513860644968,-0.03521758691111102,True,10
2019-03,2019-04,4,341,-0.0371947346605995,-0.037634518117065044,0.00043978345646554506,,False,10
2019-03,2019-04,5,341,-0.022058159373592758,-0.037634518117065044,0.015576358743472286,0.010298821675131799,True,10
2019-03,2019-04,6,341,-0.03488592488961783,-0.037634518117065044,0.0027485932274472144,-0.008530297944742473,True,10
2019-03,2019-04,7,341,-0.02986720318392089,-0.037634518117065044,0.007767314933144153,0.00026560880079174695,True,10
2019-03,2019-04,8,341,-0.016527371061070047,-0.037634518117065044,0.021107147055994997,-0.008068897563982214,True,10
2019-03,2019-04,9,341,-0.037787017083527434,-0.037634518117065044,-0.0001524989664623902,0.01781270341021609,True,10
2019-03,2019-04,10,342,-0.030051559401992535,-0.037634518117065044,0.007582958715072509,-7.832480801935832e-05,True,10
2019-04,2019-05,1,342,-0.08100879781536316,-0.04954803791576975,-0.03146075989959341,-0.0811989423710404,True,10
2019-04,2019-05,2,343,-0.04605212019681199,-0.04954803791576975,0.0034959177189577556,-0.055043024312203606,True,10
2019-04,2019-05,3,342,-0.04548227785242053,-0.04954803791576975,0.004065760063349216,-0.05904971348748575,True,10
2019-04,2019-05,4,343,-0.04863504493678185,-0.04954803791576975,0.000912992978987899,-0.0594983455618635,True,10
2019-04,2019-05,5,343,-0.04421348978098129,-0.04954803791576975,0.00533454813478846,-0.03467859565939595,True,10
2019-04,2019-05,6,342,-0.04426166508640027,-0.04954803791576975,0.00528637282936948,-0.05258252651234614,True,10
2019-04,2019-05,7,343,-0.04618621752989501,-0.04954803791576975,0.0033618203858747364,-0.0631843443174875,True,10
2019-04,2019-05,8,342,-0.04612095055578547,-0.04954803791576975,0.0034270873599842808,-0.06961354444499228,True,10
2019-04,2019-05,9,343,-0.04739324451596784,-0.04954803791576975,0.002154793399801909,-0.07250831731235335,True,10
2019-04,2019-05,10,343,-0.04618103601745593,-0.04954803791576975,0.0033670018983138206,,False,10
2019-05,2019-06,1,338,-0.01883300044516591,0.009002343735905402,-0.027835344181071312,,False,10
2019-05,2019-06,2,338,0.015214577372134686,0.009002343735905402,0.006212233636229284,0.08005312957888117,True,10
2019-05,2019-06,3,338,0.005090124006353556,0.009002343735905402,-0.003912219729551846,0.029790115162885947,True,10
2019-05,2019-06,4,338,0.020549741766761487,0.009002343735905402,0.011547398030856085,0.05333551906857836,True,10
2019-05,2019-06,5,338,0.009596869489966103,0.009002343735905402,0.0005945257540607013,0.027088748226292984,True,10
2019-05,2019-06,6,338,0.012787578242567967,0.009002343735905402,0.0037852345066625645,0.024745381652635862,True,10
2019-05,2019-06,7,338,0.01421168578809648,0.009002343735905402,0.005209342052191078,0.03379290415334388,True,10
2019-05,2019-06,8,338,0.013139728969082037,0.009002343735905402,0.004137385233176635,0.03127447142865217,True,10
2019-05,2019-06,9,338,0.012881610306931836,0.009002343735905402,0.0038792665710264337,0.02432591675773882,True,10
2019-05,2019-06,10,339,0.005395193903250789,0.009002343735905402,-0.0036071498326546133,-0.006849990412561206,True,10
2019-06,2019-07,1,338,-0.048643244073977125,-0.01600985840611481,-0.032633385667862315,-0.03959335430946361,True,10
2019-06,2019-07,2,338,-0.025824626274585687,-0.01600985840611481,-0.009814767868470877,-0.017708377894495243,True,10
2019-06,2019-07,3,338,-0.017181858846766165,-0.01600985840611481,-0.0011720004406513551,-0.011846109227488383,True,10
2019-06,2019-07,4,339,-0.009302871566152995,-0.01600985840611481,0.006706986839961815,-0.004671100815364298,True,10
2019-06,2019-07,5,338,-0.019094908616957038,-0.01600985840611481,-0.003085050210842228,,False,10
2019-06,2019-07,6,338,-0.008021475797948123,-0.01600985840611481,0.007988382608166688,0.006534009781400138,True,10
2019-06,2019-07,7,339,-0.003706776950514853,-0.01600985840611481,0.012303081455599957,0.011425919867263339,True,10
2019-06,2019-07,8,338,-0.010237320359306966,-0.01600985840611481,0.005772538046807845,0.0015074446808712586,True,10
2019-06,2019-07,9,338,-0.005511684772888083,-0.01600985840611481,0.010498173633226728,0.0030010996593431206,True,10
2019-06,2019-07,10,339,-0.012640029515619267,-0.01600985840611481,0.0033698288904955437,0.014775359153181846,True,10
2019-07,2019-08,1,337,-0.013728008138419737,-0.011624152383716632,-0.0021038557547031055,-0.014182101337856672,True,10
2019-07,2019-08,2,339,-0.01546028082974694,-0.011624152383716632,-0.0038361284460303076,-0.0051740392023180756,True,10
2019-07,2019-08,3,339,-0.015240122134596742,-0.011624152383716632,-0.00361596975088011,-0.02860946797069029,True,10
2019-07,2019-08,4,337,-0.02340428250786386,-0.011624152383716632,-0.011780130124147229,-0.03523824396033394,True,10
2019-07,2019-08,5,339,-0.009339495258792477,-0.011624152383716632,0.002284657124924155,0.012714016884237464,True,10
2019-07,2019-08,6,339,-0.01807549107571705,-0.011624152383716632,-0.006451338692000418,-0.0004709305855660418,True,10
2019-07,2019-08,7,339,-0.019101379410370906,-0.011624152383716632,-0.007477227026654274,-0.009215055129265364,True,10
2019-07,2019-08,8,339,-0.004823606204333854,-0.011624152383716632,0.006800546179382778,,False,10
2019-07,2019-08,9,339,-0.00699541663446349,-0.011624152383716632,0.0046287357492531414,-0.0136846693082719,True,10
2019-07,2019-08,10,339,0.00984464693602457,-0.011624152383716632,0.021468799319741202,0.013477008074921354,True,10
2019-08,2019-09,1,339,-0.004164381120012749,0.01443477655076629,-0.018599157670779038,0.006883068030422293,True,10
2019-08,2019-09,2,339,0.016409036324796022,0.01443477655076629,0.0019742597740297317,0.020125406317175437,True,10
2019-08,2019-09,3,339,0.023981936748314107,0.01443477655076629,0.009547160197547817,0.01323283781794811,True,10
2019-08,2019-09,4,340,0.00979201702025936,0.01443477655076629,-0.00464275953050693,,False,10
2019-08,2019-09,5,339,0.008114565374157265,0.01443477655076629,-0.006320211176609025,0.01505288860669785,True,10
2019-08,2019-09,6,339,0.019070315282642334,0.01443477655076629,0.004635538731876044,0.011625854818152224,True,10
2019-08,2019-09,7,340,0.014494795416161414,0.01443477655076629,6.001886539512384e-05,0.013909220847678535,True,10
2019-08,2019-09,8,339,0.021237123455997108,0.01443477655076629,0.006802346905230818,0.0016889882667564886,True,10
2019-08,2019-09,9,339,0.020070554163252128,0.01443477655076629,0.005635777612485838,0.021552234791101164,True,10
2019-08,2019-09,10,340,0.015352613766724687,0.01443477655076629,0.0009178372159583965,-0.01598425967707103,True,10
2019-09,2019-10,1,340,-0.02169507221770667,-0.0009207088715128512,-0.02077436334619382,-0.02175508990426848,True,10
2019-09,2019-10,2,340,-0.0007821770368637378,-0.0009207088715128512,0.0001385318346491134,0.024626351475452713,True,10
2019-09,2019-10,3,340,0.0008044988475094919,-0.0009207088715128512,0.001725207719022343,0.007078182276416763,True,10
2019-09,2019-10,4,340,-0.002376490755488644,-0.0009207088715128512,-0.001455781883975793,0.029417434004191164,True,10
2019-09,2019-10,5,341,-0.0010044925198199881,-0.0009207088715128512,-8.378364830713696e-05,,False,10
2019-09,2019-10,6,340,0.002953839860443806,-0.0009207088715128512,0.003874548731956657,0.007215417054549881,True,10
2019-09,2019-10,7,340,0.0007422362617204659,-0.0009207088715128512,0.001662945133233317,0.023653117805035907,True,10
2019-09,2019-10,8,340,0.004001577262773116,-0.0009207088715128512,0.0049222861342859674,0.0070555490130466995,True,10
2019-09,2019-10,9,340,0.009530298468946409,-0.0009207088715128512,0.01045100734045926,0.006926437729747473,True,10
2019-09,2019-10,10,341,-0.001379710459477253,-0.0009207088715128512,-0.0004590015879644019,0.008001101587706885,True,10
2019-10,2019-11,1,340,-0.04197426084692007,-0.022268422204471863,-0.019705838642448206,-0.026913761663895596,True,10
2019-10,2019-11,2,341,-0.024549974169547763,-0.022268422204471863,-0.002281551965075901,-0.018504501675699128,True,10
2019-10,2019-11,3,341,-0.01717558301121106,-0.022268422204471863,0.0050928391932608015,-0.014874347869713039,True,10
2019-10,2019-11,4,341,-0.01579975292738173,-0.022268422204471863,0.006468669277090132,-0.0043498113453394,True,10
2019-10,2019-11,5,341,-0.018474126755624355,-0.022268422204471863,0.0037942954488475074,-0.013156010803361595,True,10
2019-10,2019-11,6,341,-0.01565344645155343,-0.022268422204471863,0.006614975752918431,,False,10
2019-10,2019-11,7,341,-0.019299054713070366,-0.022268422204471863,0.0029693674914014964,-0.007678149735578624,True,10
2019-10,2019-11,8,341,-0.02215518090438086,-0.022268422204471863,0.00011324130009100417,-0.021296234419856078,True,10
2019-10,2019-11,9,341,-0.02169343155628633,-0.022268422204471863,0.0005749906481855339,-0.012875570384458902,True,10
2019-10,2019-11,10,340,-0.02597807784740947,-0.022268422204471863,-0.0037096556429376086,-0.013131433507752728,True,10
2019-11,2019-12,1,340,0.09208354609048257,0.08229990439517376,0.009783641695308806,0.09388403283790796,True,10
2019-11,2019-12,2,342,0.08813697239213215,0.08229990439517376,0.005837067996958392,0.08039055550761642,True,10
2019-11,2019-12,3,341,0.0874769849228685,0.08229990439517376,0.005177080527694736,0.07555152272190457,True,10
2019-11,2019-12,4,342,0.08394746833151533,0.08229990439517376,0.0016475639363415645,0.09554922340135141,True,10
2019-11,2019-12,5,341,0.0813125954951832,0.08229990439517376,-0.0009873088999905605,0.05393702579988699,True,10
2019-11,2019-12,6,342,0.08047782307188726,0.08229990439517376,-0.001822081323286498,0.06989077402585848,True,10
2019-11,2019-12,7,341,0.0720533523647583,0.08229990439517376,-0.010246552030415468,,False,10
2019-11,2019-12,8,342,0.074141094443725,0.08229990439517376,-0.008158809951448756,0.07092969964896874,True,10
2019-11,2019-12,9,341,0.07887670261135563,0.08229990439517376,-0.003423201783818136,0.06207499596318375,True,10
2019-11,2019-12,10,340,0.08453507040685729,0.08229990439517376,0.002235166011683526,0.0801646378950451,True,10
2019-12,2020-01,1,340,0.0061271456327036,0.004667576442080104,0.0014595691906234961,0.09101600178140738,True,10
2019-12,2020-01,2,342,0.022599135195572422,0.004667576442080104,0.017931558753492317,0.054748081332983846,True,10
