formation_month,holding_month,decile,n,below_30
2024-06,2024-07,7,482,False
2024-06,2024-07,8,482,False
2024-06,2024-07,9,482,False
2024-06,2024-07,10,483,False
2024-07,2024-08,1,484,False
2024-07,2024-08,2,486,False
2024-07,2024-08,3,486,False
2024-07,2024-08,4,486,False
2024-07,2024-08,5,486,False
2024-07,2024-08,6,486,False
2024-07,2024-08,7,486,False
2024-07,2024-08,8,486,False
2024-07,2024-08,9,486,False
2024-07,2024-08,10,485,False
2024-08,2024-09,1,488,False
2024-08,2024-09,2,488,False
2024-08,2024-09,3,488,False
2024-08,2024-09,4,488,False
2024-08,2024-09,5,488,False
2024-08,2024-09,6,488,False
2024-08,2024-09,7,488,False
2024-08,2024-09,8,488,False
2024-08,2024-09,9,488,False
2024-08,2024-09,10,488,False
2024-09,2024-10,1,489,False
2024-09,2024-10,2,489,False
2024-09,2024-10,3,489,False
2024-09,2024-10,4,490,False
2024-09,2024-10,5,489,False
2024-09,2024-10,6,489,False
2024-09,2024-10,7,490,False
2024-09,2024-10,8,489,False
2024-09,2024-10,9,489,False
2024-09,2024-10,10,490,False
2024-10,2024-11,1,490,False
2024-10,2024-11,2,490,False
2024-10,2024-11,3,490,False
2024-10,2024-11,4,490,False
2024-10,2024-11,5,490,False
2024-10,2024-11,6,490,False
2024-10,2024-11,7,490,False
2024-10,2024-11,8,490,False
2024-10,2024-11,9,490,False
2024-10,2024-11,10,491,False
2024-11,2024-12,1,490,False
2024-11,2024-12,2,491,False
2024-11,2024-12,3,491,False
2024-11,2024-12,4,490,False
2024-11,2024-12,5,491,False
2024-11,2024-12,6,491,False
2024-11,2024-12,7,490,False
2024-11,2024-12,8,491,False
2024-11,2024-12,9,491,False
2024-11,2024-12,10,491,False
2024-12,2025-01,1,491,False
2024-12,2025-01,2,492,False
2024-12,2025-01,3,492,False
2024-12,2025-01,4,492,False
2024-12,2025-01,5,492,False
2024-12,2025-01,6,492,False
2024-12,2025-01,7,492,False
2024-12,2025-01,8,492,False
2024-12,2025-01,9,492,False
2024-12,2025-01,10,492,False
2025-01,2025-02,1,492,False
2025-01,2025-02,2,493,False
2025-01,2025-02,3,492,False
2025-01,2025-02,4,493,False
2025-01,2025-02,5,491,False
2025-01,2025-02,6,493,False
2025-01,2025-02,7,492,False
2025-01,2025-02,8,493,False
2025-01,2025-02,9,492,False
2025-01,2025-02,10,493,False
2025-02,2025-03,1,493,False
2025-02,2025-03,2,493,False
2025-02,2025-03,3,493,False
2025-02,2025-03,4,493,False
2025-02,2025-03,5,493,False
2025-02,2025-03,6,493,False
2025-02,2025-03,7,492,False
2025-02,2025-03,8,493,False
2025-02,2025-03,9,493,False
2025-02,2025-03,10,494,False
2025-03,2025-04,1,493,False
2025-03,2025-04,2,494,False
2025-03,2025-04,3,493,False
2025-03,2025-04,4,494,False
2025-03,2025-04,5,493,False
2025-03,2025-04,6,494,False
2025-03,2025-04,7,493,False
2025-03,2025-04,8,494,False
2025-03,2025-04,9,493,False
2025-03,2025-04,10,494,False
2025-04,2025-05,1,493,False
2025-04,2025-05,2,493,False
2025-04,2025-05,3,493,False
2025-04,2025-05,4,494,False
2025-04,2025-05,5,493,False
2025-04,2025-05,6,493,False
2025-04,2025-05,7,494,False
2025-04,2025-05,8,493,False
2025-04,2025-05,9,493,False
2025-04,2025-05,10,494,False
2025-05,2025-06,1,486,False
2025-05,2025-06,2,487,False
2025-05,2025-06,3,487,False
2025-05,2025-06,4,487,False
2025-05,2025-06,5,487,False
2025-05,2025-06,6,486,False
2025-05,2025-06,7,487,False
2025-05,2025-06,8,487,False
2025-05,2025-06,9,487,False
2025-05,2025-06,10,486,False
2025-06,2025-07,1,488,False
2025-06,2025-07,2,489,False
2025-06,2025-07,3,490,False
2025-06,2025-07,4,489,False
2025-06,2025-07,5,490,False
2025-06,2025-07,6,489,False
2025-06,2025-07,7,489,False
2025-06,2025-07,8,490,False
2025-06,2025-07,9,489,False
2025-06,2025-07,10,490,False
2025-07,2025-08,1,490,False
2025-07,2025-08,2,489,False
2025-07,2025-08,3,490,False
2025-07,2025-08,4,490,False
2025-07,2025-08,5,490,False
2025-07,2025-08,6,489,False
2025-07,2025-08,7,490,False
2025-07,2025-08,8,490,False
2025-07,2025-08,9,489,False
2025-07,2025-08,10,486,False
2025-08,2025-09,1,489,False
2025-08,2025-09,2,490,False
2025-08,2025-09,3,490,False
2025-08,2025-09,4,490,False
2025-08,2025-09,5,490,False
2025-08,2025-09,6,489,False
2025-08,2025-09,7,490,False
2025-08,2025-09,8,490,False
2025-08,2025-09,9,490,False
2025-08,2025-09,10,490,False
2025-09,2025-10,1,490,False
2025-09,2025-10,2,491,False
2025-09,2025-10,3,490,False
2025-09,2025-10,4,491,False
2025-09,2025-10,5,490,False
2025-09,2025-10,6,491,False
2025-09,2025-10,7,490,False
2025-09,2025-10,8,491,False
2025-09,2025-10,9,490,False
2025-09,2025-10,10,491,False
2025-10,2025-11,1,489,False
2025-10,2025-11,2,491,False
2025-10,2025-11,3,491,False
2025-10,2025-11,4,490,False
2025-10,2025-11,5,491,False
2025-10,2025-11,6,491,False
2025-10,2025-11,7,490,False
2025-10,2025-11,8,491,False
2025-10,2025-11,9,491,False
2025-10,2025-11,10,491,False
2025-11,2025-12,1,491,False
2025-11,2025-12,2,491,False
2025-11,2025-12,3,491,False
2025-11,2025-12,4,491,False
2025-11,2025-12,5,491,False
2025-11,2025-12,6,491,False
2025-11,2025-12,7,491,False
2025-11,2025-12,8,491,False
2025-11,2025-12,9,491,False
2025-11,2025-12,10,491,False
2025-12,2026-01,1,491,False
2025-12,2026-01,2,492,False
2025-12,2026-01,3,492,False
2025-12,2026-01,4,493,False
2025-12,2026-01,5,492,False
2025-12,2026-01,6,492,False
2025-12,2026-01,7,493,False
2025-12,2026-01,8,492,False
2025-12,2026-01,9,492,False
2025-12,2026-01,10,493,False
2026-01,2026-02,1,492,False
2026-01,2026-02,2,493,False
2026-01,2026-02,3,493,False
2026-01,2026-02,4,493,False
2026-01,2026-02,5,493,False
2026-01,2026-02,6,492,False
2026-01,2026-02,7,493,False
2026-01,2026-02,8,493,False
2026-01,2026-02,9,493,False
2026-01,2026-02,10,492,False
2026-02,2026-03,1,492,False
2026-02,2026-03,2,493,False
2026-02,2026-03,3,492,False
2026-02,2026-03,4,493,False
2026-02,2026-03,5,492,False
2026-02,2026-03,6,493,False
2026-02,2026-03,7,492,False
2026-02,2026-03,8,493,False
2026-02,2026-03,9,492,False
2026-02,2026-03,10,493,False
2026-03,2026-04,1,494,False
2026-03,2026-04,2,494,False
2026-03,2026-04,3,494,False
2026-03,2026-04,4,494,False
2026-03,2026-04,5,494,False
2026-03,2026-04,6,494,False
2026-03,2026-04,7,494,False
2026-03,2026-04,8,494,False
2026-03,2026-04,9,494,False
2026-03,2026-04,10,494,False
2026-04,2026-05,1,493,False
2026-04,2026-05,2,495,False
2026-04,2026-05,3,496,False
2026-04,2026-05,4,495,False
2026-04,2026-05,5,496,False
2026-04,2026-05,6,495,False
2026-04,2026-05,7,495,False
2026-04,2026-05,8,496,False
2026-04,2026-05,9,495,False
2026-04,2026-05,10,496,False
2026-05,2026-06,1,487,False
2026-05,2026-06,2,488,False
2026-05,2026-06,3,487,False
2026-05,2026-06,4,488,False
2026-05,2026-06,5,488,False
2026-05,2026-06,6,487,False
2026-05,2026-06,7,488,False
2026-05,2026-06,8,487,False
2026-05,2026-06,9,488,False
2026-05,2026-06,10,488,False
2026-06,2026-07,1,488,False
2026-06,2026-07,2,491,False
2026-06,2026-07,3,492,False
2026-06,2026-07,4,492,False
2026-06,2026-07,5,492,False
2026-06,2026-07,6,492,False
2026-06,2026-07,7,492,False
2026-06,2026-07,8,492,False
2026-06,2026-07,9,492,False
2026-06,2026-07,10,493,False
