month,decile,stocks,overlap_with_prior_month,one_way_turnover
2021-11,5,388,41,0.8943298969072165
2021-12,5,394,48,0.8781725888324873
2022-01,5,397,44,0.889168765743073
2022-02,5,400,47,0.8825000000000001
2022-03,5,404,52,0.8712871287128713
2022-04,5,410,41,0.9
2022-05,5,414,46,0.8888888888888888
2022-06,5,421,47,0.8883610451306413
2022-07,5,423,42,0.900709219858156
2022-08,5,427,50,0.882903981264637
2022-09,5,431,52,0.8793503480278422
2022-10,5,434,46,0.8940092165898618
2022-11,5,439,52,0.8815489749430524
2022-12,5,443,53,0.8803611738148984
2023-01,5,446,51,0.8856502242152466
2023-02,5,448,50,0.8883928571428571
2023-03,5,451,58,0.8713968957871396
2023-04,5,454,47,0.8964757709251101
2023-05,5,452,56,0.8761061946902655
2023-06,5,457,56,0.8774617067833698
2023-07,5,459,63,0.8627450980392157
2023-08,5,463,45,0.9028077753779697
2023-09,5,466,55,0.8819742489270386
2023-10,5,470,60,0.8723404255319149
2023-11,5,472,48,0.8983050847457628
2023-12,5,475,45,0.9052631578947369
2024-01,5,475,52,0.8905263157894737
2024-02,5,477,58,0.8784067085953878
2024-03,5,479,51,0.8935281837160751
2024-04,5,481,56,0.8835758835758836
2024-05,5,478,76,0.8410041841004184
2024-06,5,482,56,0.8838174273858921
2024-07,5,486,47,0.9032921810699588
2024-08,5,488,52,0.8934426229508197
2024-09,5,489,54,0.8895705521472392
2024-10,5,490,57,0.8836734693877552
2024-11,5,491,55,0.8879837067209776
2024-12,5,492,59,0.8800813008130082
2025-01,5,492,65,0.8678861788617886
2025-02,5,493,58,0.8823529411764706
2025-03,5,493,45,0.9087221095334685
2025-04,5,493,55,0.8884381338742393
2025-05,5,487,60,0.8767967145790554
2025-06,5,490,64,0.8693877551020408
2025-07,5,490,60,0.8775510204081632
2025-08,5,490,54,0.889795918367347
2025-09,5,490,61,0.8755102040816327
2025-10,5,491,51,0.8961303462321792
2025-11,5,491,62,0.8737270875763747
2025-12,5,492,56,0.8861788617886179
2026-01,5,493,63,0.8722109533468559
2026-02,5,492,56,0.8861788617886179
2026-03,5,494,63,0.8724696356275303
2026-04,5,496,67,0.8649193548387097
2026-05,5,488,72,0.8524590163934427
2026-06,5,492,71,0.8556910569105691
2026-07,5,492,76,0.8455284552845528
2010-02,6,144,14,0.9027777777777778
2010-03,6,144,15,0.8958333333333334
2010-04,6,144,15,0.8958333333333334
2010-05,6,141,21,0.851063829787234
2010-06,6,141,13,0.9078014184397163
2010-07,6,141,13,0.9078014184397163
2010-08,6,143,14,0.9020979020979021
2010-09,6,144,18,0.875
2010-10,6,144,13,0.9097222222222222
2010-11,6,148,17,0.8851351351351351
2010-12,6,152,14,0.9078947368421053
2011-01,6,155,22,0.8580645161290322
2011-02,6,157,20,0.8726114649681529
2011-03,6,160,18,0.8875
2011-04,6,163,14,0.9141104294478528
2011-05,6,165,17,0.896969696969697
2011-06,6,168,30,0.8214285714285714
2011-07,6,171,18,0.8947368421052632
2011-08,6,175,10,0.9428571428571428
2011-09,6,178,21,0.8820224719101124
2011-10,6,180,19,0.8944444444444445
2011-11,6,183,22,0.8797814207650273
2011-12,6,186,17,0.9086021505376344
2012-01,6,190,22,0.8842105263157894
2012-02,6,192,19,0.9010416666666666
2012-03,6,196,25,0.8724489795918368
2012-04,6,198,31,0.8434343434343434
2012-05,6,200,14,0.9299999999999999
2012-06,6,204,19,0.9068627450980392
2012-07,6,207,27,0.8695652173913043
2012-08,6,211,21,0.9004739336492891
2012-09,6,214,25,0.883177570093458
2012-10,6,216,27,0.875
2012-11,6,218,26,0.8807339449541285
2012-12,6,219,24,0.8904109589041096
2013-01,6,221,31,0.8597285067873304
2013-02,6,222,17,0.9234234234234234
2013-03,6,225,30,0.8666666666666667
2013-04,6,227,26,0.8854625550660793
2013-05,6,231,33,0.8571428571428572
2013-06,6,231,28,0.8787878787878788
2013-07,6,233,28,0.8798283261802575
2013-08,6,235,25,0.8936170212765957
2013-09,6,235,26,0.8893617021276596
2013-10,6,236,34,0.8559322033898304
2013-11,6,236,31,0.8686440677966102
2013-12,6,236,28,0.8813559322033898
2014-01,6,236,22,0.9067796610169492
2014-02,6,233,21,0.9098712446351931
2014-03,6,235,22,0.9063829787234042
2014-04,6,233,28,0.8798283261802575
2014-05,6,229,19,0.9170305676855895
2014-06,6,231,14,0.9393939393939394
2014-07,6,231,37,0.8398268398268398
2014-08,6,230,31,0.8652173913043478
2014-09,6,231,23,0.9004329004329005
2014-10,6,227,20,0.9118942731277533
2014-11,6,228,21,0.9078947368421053
2014-12,6,230,16,0.9304347826086956
2015-01,6,232,25,0.8922413793103449
2015-02,6,229,24,0.8951965065502183
2015-03,6,232,21,0.9094827586206896
2015-04,6,232,23,0.9008620689655172
2015-05,6,228,27,0.881578947368421
2015-06,6,225,25,0.8888888888888888
2015-07,6,218,16,0.926605504587156
2015-08,6,215,29,0.8651162790697674
2015-09,6,216,23,0.8935185185185185
2015-10,6,222,21,0.9054054054054054
2015-11,6,230,25,0.8913043478260869
2015-12,6,238,28,0.8823529411764706
2016-01,6,240,20,0.9166666666666666
2016-02,6,241,32,0.8672199170124482
2016-03,6,245,26,0.8938775510204082
2016-04,6,247,29,0.8825910931174089
2016-05,6,247,25,0.8987854251012146
2016-06,6,252,32,0.873015873015873
2016-07,6,256,39,0.84765625
2016-08,6,257,31,0.8793774319066148
2016-09,6,258,29,0.8875968992248062
2016-10,6,257,29,0.8871595330739299
2016-11,6,260,30,0.8846153846153846
2016-12,6,262,27,0.8969465648854962
2017-01,6,262,33,0.8740458015267176
2017-02,6,261,25,0.9042145593869731
2017-03,6,264,39,0.8522727272727273
2017-04,6,265,30,0.8867924528301887
2017-05,6,263,32,0.8783269961977186
2017-06,6,262,31,0.8816793893129771
2017-07,6,265,33,0.8754716981132076
2017-08,6,268,33,0.8768656716417911
2017-09,6,273,42,0.8461538461538461
2017-10,6,275,34,0.8763636363636363
2017-11,6,281,23,0.9181494661921709
2017-12,6,284,32,0.8873239436619719
2018-01,6,288,31,0.8923611111111112
2018-02,6,289,32,0.889273356401384
2018-03,6,292,30,0.8972602739726028
2018-04,6,295,31,0.8949152542372881
2018-05,6,303,44,0.8547854785478548
2018-06,6,307,37,0.8794788273615635
2018-07,6,311,39,0.8745980707395499
2018-08,6,318,41,0.8710691823899371
2018-09,6,323,33,0.8978328173374613
2018-10,6,328,34,0.8963414634146342
2018-11,6,334,43,0.8712574850299402
2018-12,6,337,37,0.8902077151335311
2019-01,6,339,45,0.8672566371681416
2019-02,6,340,38,0.888235294117647
2019-03,6,341,42,0.8768328445747801
2019-04,6,342,39,0.8859649122807017
2019-05,6,338,34,0.8994082840236687
2019-06,6,338,45,0.8668639053254438
2019-07,6,339,31,0.9085545722713865
2019-08,6,339,49,0.855457227138643
2019-09,6,340,36,0.8941176470588236
2019-10,6,341,36,0.8944281524926686
2019-11,6,342,41,0.8801169590643275
2019-12,6,342,43,0.8742690058479532
2020-01,6,342,36,0.8947368421052632
2020-02,6,343,42,0.8775510204081632
2020-03,6,344,44,0.872093023255814
2020-04,6,345,35,0.8985507246376812
2020-05,6,341,43,0.873900293255132
2020-06,6,342,46,0.8654970760233918
2020-07,6,344,43,0.875
2020-08,6,345,48,0.8608695652173913
2020-09,6,346,49,0.8583815028901733
2020-10,6,347,36,0.8962536023054755
2020-11,6,350,47,0.8657142857142857
2020-12,6,353,41,0.8838526912181304
2021-01,6,354,38,0.8926553672316384
2021-02,6,357,39,0.8907563025210083
2021-03,6,359,41,0.8857938718662952
2021-04,6,363,50,0.862258953168044
2021-05,6,362,43,0.8812154696132597
2021-06,6,366,40,0.8907103825136612
2021-07,6,371,43,0.8840970350404312
2021-08,6,378,40,0.8941798941798942
2021-09,6,384,36,0.90625
2021-10,6,386,37,0.9041450777202072
2021-11,6,388,39,0.8994845360824743
2021-12,6,394,52,0.868020304568528
2022-01,6,397,44,0.889168765743073
2022-02,6,400,55,0.8625
2022-03,6,404,53,0.8688118811881188
2022-04,6,411,53,0.8710462287104623
2022-05,6,413,51,0.8765133171912833
2022-06,6,421,52,0.8764845605700713
2022-07,6,422,62,0.8530805687203792
2022-08,6,427,45,0.8946135831381733
2022-09,6,431,51,0.8816705336426914
2022-10,6,435,63,0.8551724137931034
2022-11,6,438,55,0.8744292237442922
2022-12,6,442,66,0.8506787330316742
2023-01,6,446,40,0.9103139013452914
2023-02,6,447,60,0.8657718120805369
2023-03,6,451,52,0.8847006651884701
2023-04,6,455,50,0.8901098901098901
2023-05,6,451,50,0.8891352549889135
2023-06,6,456,63,0.8618421052631579
2023-07,6,459,55,0.8801742919389979
2023-08,6,462,58,0.8744588744588745
2023-09,6,466,66,0.8583690987124464
2023-10,6,469,51,0.8912579957356077
2023-11,6,472,50,0.8940677966101696
2023-12,6,474,66,0.8607594936708861
2024-01,6,475,70,0.8526315789473684
2024-02,6,476,49,0.8970588235294118
2024-03,6,479,50,0.8956158663883089
2024-04,6,482,60,0.8755186721991701
2024-05,6,477,55,0.8846960167714885
2024-06,6,483,64,0.8674948240165632
2024-07,6,486,56,0.8847736625514403
2024-08,6,488,60,0.8770491803278688
2024-09,6,489,32,0.934560327198364
2024-10,6,490,51,0.8959183673469387
2024-11,6,491,61,0.8757637474541752
2024-12,6,492,62,0.8739837398373984
2025-01,6,493,63,0.8722109533468559
2025-02,6,493,66,0.8661257606490872
2025-03,6,494,55,0.888663967611336
2025-04,6,493,57,0.8843813387423936
2025-05,6,486,62,0.8724279835390947
2025-06,6,489,52,0.8936605316973415
2025-07,6,490,69,0.8591836734693877
2025-08,6,489,61,0.8752556237218814
2025-09,6,491,47,0.9042769857433809
2025-10,6,491,66,0.8655804480651731
2025-11,6,491,56,0.8859470468431772
2025-12,6,492,60,0.8780487804878049
2026-01,6,492,68,0.8617886178861789
2026-02,6,493,66,0.8661257606490872
2026-03,6,494,66,0.8663967611336032
2026-04,6,495,61,0.8767676767676768
2026-05,6,487,59,0.8788501026694046
2026-06,6,492,67,0.8638211382113821
2026-07,6,492,65,0.8678861788617886
2010-02,7,145,13,0.9103448275862069
2010-03,7,144,12,0.9166666666666666
2010-04,7,143,13,0.9090909090909091
2010-05,7,141,17,0.8794326241134752
2010-06,7,142,14,0.9014084507042254
2010-07,7,142,19,0.8661971830985915
2010-08,7,142,17,0.8802816901408451
2010-09,7,144,15,0.8958333333333334
2010-10,7,145,19,0.8689655172413793
2010-11,7,148,12,0.9189189189189189
2010-12,7,151,21,0.8609271523178808
2011-01,7,154,21,0.8636363636363636
2011-02,7,157,19,0.8789808917197452
2011-03,7,159,19,0.8805031446540881
2011-04,7,163,15,0.9079754601226994
2011-05,7,165,21,0.8727272727272728
2011-06,7,169,21,0.8757396449704142
2011-07,7,171,21,0.8771929824561404
2011-08,7,175,26,0.8514285714285714
2011-09,7,178,19,0.8932584269662921
2011-10,7,180,28,0.8444444444444444
2011-11,7,183,13,0.9289617486338798
2011-12,7,186,24,0.8709677419354839
2012-01,7,190,30,0.8421052631578947
2012-02,7,193,17,0.9119170984455959
2012-03,7,197,25,0.8730964467005076
2012-04,7,197,23,0.883248730964467
2012-05,7,201,26,0.8706467661691543
2012-06,7,205,17,0.9170731707317074
2012-07,7,207,31,0.8502415458937198
2012-08,7,212,23,0.8915094339622641
2012-09,7,214,28,0.8691588785046729
2012-10,7,215,25,0.8837209302325582
2012-11,7,218,20,0.908256880733945
2012-12,7,220,32,0.8545454545454545
2013-01,7,220,25,0.8863636363636364
2013-02,7,223,29,0.8699551569506727
2013-03,7,226,33,0.8539823008849557
2013-04,7,227,31,0.8634361233480177
2013-05,7,230,26,0.8869565217391304
2013-06,7,231,35,0.8484848484848485
2013-07,7,234,26,0.8888888888888888
2013-08,7,236,24,0.8983050847457628
2013-09,7,235,26,0.8893617021276596
2013-10,7,236,38,0.8389830508474576
2013-11,7,235,27,0.8851063829787233
2013-12,7,236,21,0.9110169491525424
2014-01,7,235,24,0.8978723404255319
2014-02,7,234,28,0.8803418803418803
2014-03,7,235,21,0.9106382978723404
2014-04,7,233,33,0.8583690987124464
2014-05,7,229,27,0.8820960698689957
2014-06,7,230,29,0.8739130434782609
2014-07,7,231,27,0.8831168831168831
2014-08,7,230,31,0.8652173913043478
2014-09,7,232,26,0.8879310344827587
2014-10,7,228,27,0.881578947368421
2014-11,7,227,33,0.8546255506607929
2014-12,7,230,29,0.8739130434782609
2015-01,7,232,28,0.8793103448275862
2015-02,7,229,26,0.8864628820960698
2015-03,7,231,30,0.8701298701298701
2015-04,7,232,31,0.8663793103448276
2015-05,7,228,21,0.9078947368421053
2015-06,7,226,28,0.8761061946902655
2015-07,7,219,29,0.8675799086757991
2015-08,7,216,26,0.8796296296296297
2015-09,7,216,18,0.9166666666666666
2015-10,7,222,24,0.8918918918918919
2015-11,7,230,24,0.8956521739130435
2015-12,7,238,27,0.8865546218487395
2016-01,7,240,30,0.875
2016-02,7,241,26,0.892116182572614
2016-03,7,246,29,0.8821138211382114
2016-04,7,247,27,0.8906882591093117
2016-05,7,248,32,0.8709677419354839
2016-06,7,252,40,0.8412698412698413
2016-07,7,255,30,0.8823529411764706
2016-08,7,256,25,0.90234375
2016-09,7,258,23,0.9108527131782945
2016-10,7,258,30,0.8837209302325582
2016-11,7,260,33,0.8730769230769231
2016-12,7,262,31,0.8816793893129771
2017-01,7,262,40,0.8473282442748091
2017-02,7,261,35,0.8659003831417624
2017-03,7,264,33,0.875
2017-04,7,265,36,0.8641509433962264
2017-05,7,262,34,0.8702290076335878
2017-06,7,263,26,0.9011406844106464
2017-07,7,265,33,0.8754716981132076
2017-08,7,267,32,0.8801498127340824
2017-09,7,273,35,0.8717948717948718
2017-10,7,276,34,0.8768115942028986
2017-11,7,281,34,0.8790035587188612
2017-12,7,283,36,0.872791519434629
2018-01,7,288,38,0.8680555555555556
2018-02,7,289,32,0.889273356401384
2018-03,7,291,36,0.8762886597938144
2018-04,7,296,30,0.8986486486486487
2018-05,7,302,40,0.8675496688741722
2018-06,7,307,48,0.8436482084690554
2018-07,7,311,36,0.8842443729903537
2018-08,7,318,31,0.9025157232704403
2018-09,7,324,44,0.8641975308641976
2018-10,7,329,51,0.8449848024316109
2018-11,7,335,37,0.8895522388059701
2018-12,7,338,40,0.8816568047337279
2019-01,7,339,48,0.8584070796460177
2019-02,7,340,49,0.8558823529411765
2019-03,7,341,38,0.8885630498533724
2019-04,7,343,47,0.8629737609329446
2019-05,7,338,30,0.9112426035502958
2019-06,7,339,29,0.9144542772861357
2019-07,7,339,26,0.9233038348082596
2019-08,7,340,39,0.8852941176470588
2019-09,7,340,36,0.8941176470588236
2019-10,7,341,34,0.9002932551319648
2019-11,7,341,43,0.873900293255132
2019-12,7,342,58,0.8304093567251463
2020-01,7,343,42,0.8775510204081632
2020-02,7,343,47,0.8629737609329446
2020-03,7,345,42,0.8782608695652174
2020-04,7,346,49,0.8583815028901733
2020-05,7,340,36,0.8941176470588236
2020-06,7,342,47,0.8625730994152047
2020-07,7,345,42,0.8782608695652174
2020-08,7,345,46,0.8666666666666667
2020-09,7,346,53,0.846820809248555
2020-10,7,347,37,0.8933717579250721
2020-11,7,350,34,0.9028571428571428
2020-12,7,353,37,0.8951841359773371
2021-01,7,355,47,0.8676056338028169
2021-02,7,356,52,0.8539325842696629
2021-03,7,358,41,0.8854748603351955
2021-04,7,363,48,0.8677685950413223
2021-05,7,362,45,0.8756906077348067
2021-06,7,367,45,0.8773841961852861
2021-07,7,371,51,0.8625336927223719
2021-08,7,377,62,0.8355437665782494
2021-09,7,384,40,0.8958333333333334
2021-10,7,386,47,0.8782383419689119
2021-11,7,389,43,0.8894601542416453
2021-12,7,394,47,0.8807106598984772
2022-01,7,397,55,0.8614609571788413
2022-02,7,400,48,0.88
2022-03,7,404,35,0.9133663366336634
2022-04,7,410,44,0.8926829268292683
2022-05,7,414,46,0.8888888888888888
2022-06,7,421,59,0.8598574821852731
2022-07,7,423,43,0.8983451536643026
2022-08,7,427,49,0.8852459016393442
2022-09,7,432,48,0.8888888888888888
2022-10,7,434,49,0.8870967741935484
2022-11,7,438,45,0.8972602739726028
2022-12,7,443,49,0.8893905191873589
2023-01,7,445,57,0.8719101123595505
2023-02,7,447,42,0.9060402684563759
2023-03,7,450,54,0.88
2023-04,7,454,46,0.8986784140969163
2023-05,7,452,57,0.8738938053097345
2023-06,7,457,53,0.8840262582056893
2023-07,7,459,66,0.8562091503267975
2023-08,7,462,46,0.9004329004329005
2023-09,7,466,57,0.8776824034334764
2023-10,7,469,64,0.8635394456289979
2023-11,7,471,52,0.8895966029723992
2023-12,7,474,60,0.8734177215189873
2024-01,7,475,62,0.8694736842105263
2024-02,7,476,74,0.8445378151260504
2024-03,7,479,54,0.8872651356993737
2024-04,7,481,61,0.8731808731808732
2024-05,7,478,55,0.8849372384937239
2024-06,7,482,70,0.8547717842323651
2024-07,7,486,65,0.8662551440329218
2024-08,7,488,51,0.8954918032786885
2024-09,7,490,48,0.9020408163265307
2024-10,7,490,45,0.9081632653061225
2024-11,7,490,62,0.8734693877551021
2024-12,7,492,73,0.8516260162601625
2025-01,7,492,60,0.8780487804878049
2025-02,7,493,58,0.8823529411764706
2025-03,7,493,67,0.8640973630831643
2025-04,7,494,66,0.8663967611336032
2025-05,7,487,57,0.8829568788501027
2025-06,7,489,66,0.8650306748466258
2025-07,7,490,65,0.8673469387755102
2025-08,7,490,63,0.8714285714285714
2025-09,7,490,50,0.8979591836734694
2025-10,7,490,50,0.8979591836734694
2025-11,7,491,60,0.8778004073319756
2025-12,7,493,73,0.8519269776876268
2026-01,7,493,81,0.8356997971602433
2026-02,7,492,52,0.8943089430894309
2026-03,7,494,69,0.8603238866396761
2026-04,7,495,50,0.898989898989899
2026-05,7,488,52,0.8934426229508197
2026-06,7,492,58,0.8821138211382114
2026-07,7,492,48,0.9024390243902439
2010-02,8,144,19,0.8680555555555556
2010-03,8,144,18,0.875
2010-04,8,144,18,0.875
2010-05,8,141,23,0.8368794326241135
2010-06,8,141,11,0.9219858156028369
2010-07,8,142,16,0.8873239436619719
2010-08,8,143,21,0.8531468531468531
2010-09,8,144,22,0.8472222222222222
2010-10,8,144,19,0.8680555555555556
2010-11,8,148,13,0.9121621621621622
2010-12,8,152,15,0.9013157894736842
2011-01,8,155,15,0.9032258064516129
2011-02,8,157,15,0.9044585987261147
2011-03,8,160,21,0.86875
2011-04,8,163,26,0.8404907975460123
2011-05,8,165,23,0.8606060606060606
2011-06,8,168,14,0.9166666666666666
2011-07,8,172,22,0.872093023255814
2011-08,8,175,21,0.88
2011-09,8,178,14,0.9213483146067416
2011-10,8,180,16,0.9111111111111111
2011-11,8,183,19,0.8961748633879781
2011-12,8,187,26,0.8609625668449198
2012-01,8,190,20,0.8947368421052632
2012-02,8,193,19,0.9015544041450777
2012-03,8,196,28,0.8571428571428572
2012-04,8,198,33,0.8333333333333334
2012-05,8,200,26,0.87
2012-06,8,204,28,0.8627450980392157
2012-07,8,207,28,0.8647342995169083
2012-08,8,212,26,0.8773584905660378
2012-09,8,214,23,0.8925233644859814
2012-10,8,216,26,0.8796296296296297
2012-11,8,218,22,0.8990825688073394
2012-12,8,220,26,0.8818181818181818
2013-01,8,221,31,0.8597285067873304
2013-02,8,222,26,0.8828828828828829
2013-03,8,225,21,0.9066666666666666
2013-04,8,228,31,0.8640350877192983
2013-05,8,231,24,0.8961038961038961
2013-06,8,231,21,0.9090909090909091
2013-07,8,233,28,0.8798283261802575
2013-08,8,235,23,0.902127659574468
2013-09,8,235,29,0.8765957446808511
2013-10,8,236,32,0.864406779661017
2013-11,8,236,37,0.8432203389830508
2013-12,8,236,28,0.8813559322033898
2014-01,8,236,23,0.902542372881356
2014-02,8,234,23,0.9017094017094017
2014-03,8,235,20,0.9148936170212766
2014-04,8,233,27,0.8841201716738197
2014-05,8,229,22,0.9039301310043668
2014-06,8,231,24,0.8961038961038961
2014-07,8,231,25,0.8917748917748918
2014-08,8,231,26,0.8874458874458875
2014-09,8,232,30,0.8706896551724138
2014-10,8,228,25,0.8903508771929824
2014-11,8,228,28,0.8771929824561404
2014-12,8,230,24,0.8956521739130435
2015-01,8,232,30,0.8706896551724138
2015-02,8,229,22,0.9039301310043668
2015-03,8,232,38,0.8362068965517242
2015-04,8,232,33,0.8577586206896551
2015-05,8,228,21,0.9078947368421053
2015-06,8,226,29,0.8716814159292036
2015-07,8,218,14,0.9357798165137614
2015-08,8,215,18,0.9162790697674419
2015-09,8,216,21,0.9027777777777778
2015-10,8,222,18,0.9189189189189189
2015-11,8,230,34,0.8521739130434782
2015-12,8,238,31,0.8697478991596639
2016-01,8,241,26,0.892116182572614
2016-02,8,242,33,0.8636363636363636
2016-03,8,245,29,0.8816326530612245
2016-04,8,247,27,0.8906882591093117
2016-05,8,247,24,0.902834008097166
2016-06,8,253,43,0.8300395256916996
2016-07,8,256,45,0.82421875
2016-08,8,257,29,0.8871595330739299
2016-09,8,258,30,0.8837209302325582
2016-10,8,257,31,0.8793774319066148
2016-11,8,261,29,0.8888888888888888
2016-12,8,263,27,0.8973384030418251
2017-01,8,262,39,0.851145038167939
2017-02,8,261,22,0.9157088122605364
2017-03,8,264,33,0.875
2017-04,8,265,39,0.8528301886792453
2017-05,8,263,38,0.8555133079847909
2017-06,8,262,29,0.8893129770992366
2017-07,8,265,39,0.8528301886792453
2017-08,8,268,37,0.8619402985074627
2017-09,8,274,41,0.8503649635036497
2017-10,8,275,27,0.9018181818181819
2017-11,8,281,24,0.9145907473309609
2017-12,8,284,38,0.8661971830985915
2018-01,8,289,31,0.8927335640138409
2018-02,8,289,38,0.8685121107266436
2018-03,8,292,37,0.8732876712328768
2018-04,8,295,36,0.8779661016949153
2018-05,8,303,43,0.858085808580858
2018-06,8,307,39,0.8729641693811074
2018-07,8,311,29,0.9067524115755627
2018-08,8,318,44,0.8616352201257862
2018-09,8,323,34,0.8947368421052632
2018-10,8,328,43,0.8689024390243902
2018-11,8,334,47,0.8592814371257484
2018-12,8,337,45,0.8664688427299703
2019-01,8,339,42,0.8761061946902655
2019-02,8,340,36,0.8941176470588236
2019-03,8,341,35,0.8973607038123167
2019-04,8,342,43,0.8742690058479532
2019-05,8,338,47,0.8609467455621302
2019-06,8,338,36,0.893491124260355
2019-07,8,339,39,0.8849557522123894
2019-08,8,339,44,0.8702064896755162
2019-09,8,340,44,0.8705882352941177
2019-10,8,341,51,0.8504398826979472
2019-11,8,342,40,0.8830409356725146
2019-12,8,342,30,0.9122807017543859
2020-01,8,343,41,0.880466472303207
2020-02,8,344,39,0.8866279069767442
2020-03,8,344,34,0.9011627906976745
2020-04,8,346,42,0.8786127167630058
2020-05,8,341,44,0.8709677419354839
2020-06,8,342,40,0.8830409356725146
2020-07,8,344,43,0.875
2020-08,8,346,44,0.8728323699421965
2020-09,8,346,50,0.8554913294797688
2020-10,8,347,40,0.8847262247838616
2020-11,8,351,36,0.8974358974358975
2020-12,8,353,46,0.8696883852691218
2021-01,8,355,35,0.9014084507042254
2021-02,8,357,43,0.8795518207282913
2021-03,8,359,44,0.8774373259052924
2021-04,8,364,45,0.8763736263736264
2021-05,8,362,39,0.8922651933701657
2021-06,8,366,46,0.8743169398907104
2021-07,8,372,51,0.8629032258064516
2021-08,8,378,47,0.8756613756613757
2021-09,8,384,48,0.875
2021-10,8,386,41,0.8937823834196891
2021-11,8,388,46,0.8814432989690721
2021-12,8,394,44,0.8883248730964467
2022-01,8,397,45,0.8866498740554156
2022-02,8,400,33,0.9175
2022-03,8,404,47,0.8836633663366337
2022-04,8,411,45,0.8905109489051095
2022-05,8,413,54,0.8692493946731235
2022-06,8,421,49,0.8836104513064134
2022-07,8,423,49,0.884160756501182
2022-08,8,427,52,0.8782201405152225
2022-09,8,431,47,0.8909512761020881
2022-10,8,435,52,0.8804597701149426
2022-11,8,438,51,0.8835616438356164
2022-12,8,442,52,0.8823529411764706
2023-01,8,446,49,0.8901345291479821
2023-02,8,447,56,0.8747203579418344
2023-03,8,451,68,0.8492239467849224
2023-04,8,455,54,0.8813186813186813
2023-05,8,452,50,0.8893805309734513
2023-06,8,456,62,0.8640350877192983
2023-07,8,459,48,0.8954248366013072
2023-08,8,463,53,0.8855291576673866
2023-09,8,466,62,0.8669527896995708
2023-10,8,469,63,0.8656716417910448
2023-11,8,472,59,0.875
2023-12,8,474,52,0.890295358649789
2024-01,8,475,64,0.8652631578947368
2024-02,8,477,55,0.8846960167714885
2024-03,8,479,58,0.8789144050104384
2024-04,8,482,49,0.8983402489626556
2024-05,8,477,54,0.8867924528301887
2024-06,8,483,62,0.8716356107660456
2024-07,8,486,70,0.8559670781893004
2024-08,8,488,68,0.860655737704918
2024-09,8,489,59,0.8793456032719836
2024-10,8,490,45,0.9081632653061225
2024-11,8,491,49,0.90020366598778
2024-12,8,492,65,0.8678861788617886
2025-01,8,493,58,0.8823529411764706
2025-02,8,493,62,0.8742393509127789
2025-03,8,494,63,0.8724696356275303
2025-04,8,493,70,0.8580121703853956
2025-05,8,487,58,0.8809034907597536
2025-06,8,490,49,0.9
2025-07,8,490,62,0.8734693877551021
2025-08,8,490,50,0.8979591836734694
2025-09,8,491,63,0.8716904276985743
2025-10,8,491,46,0.9063136456211812
2025-11,8,491,67,0.8635437881873727
2025-12,8,492,72,0.8536585365853658
2026-01,8,493,70,0.8580121703853956
2026-02,8,493,65,0.8681541582150101
2026-03,8,494,48,0.902834008097166
2026-04,8,496,52,0.8951612903225806
2026-05,8,487,72,0.8521560574948666
2026-06,8,492,46,0.9065040650406504
2026-07,8,492,68,0.8617886178861789
2010-02,9,144,18,0.875
2010-03,9,144,15,0.8958333333333334
2010-04,9,144,16,0.8888888888888888
2010-05,9,141,21,0.851063829787234
2010-06,9,142,24,0.8309859154929577
2010-07,9,142,14,0.9014084507042254
2010-08,9,143,22,0.8461538461538461
2010-09,9,144,17,0.8819444444444444
2010-10,9,144,19,0.8680555555555556
2010-11,9,148,23,0.8445945945945946
2010-12,9,151,16,0.8940397350993378
2011-01,9,155,24,0.8451612903225807
2011-02,9,157,20,0.8726114649681529
2011-03,9,159,18,0.8867924528301887
2011-04,9,163,22,0.8650306748466258
2011-05,9,165,21,0.8727272727272728
2011-06,9,168,27,0.8392857142857143
2011-07,9,171,22,0.8713450292397661
2011-08,9,175,28,0.84
2011-09,9,178,19,0.8932584269662921
2011-10,9,180,10,0.9444444444444444
2011-11,9,183,22,0.8797814207650273
2011-12,9,186,35,0.8118279569892473
2012-01,9,190,37,0.8052631578947369
2012-02,9,193,28,0.8549222797927462
2012-03,9,196,23,0.8826530612244898
2012-04,9,198,27,0.8636363636363636
2012-05,9,201,33,0.835820895522388
2012-06,9,204,18,0.9117647058823529
2012-07,9,207,24,0.8840579710144928
2012-08,9,212,31,0.8537735849056604
2012-09,9,214,27,0.8738317757009346
2012-10,9,215,20,0.9069767441860466
2012-11,9,218,22,0.8990825688073394
2012-12,9,220,31,0.8590909090909091
2013-01,9,221,37,0.832579185520362
2013-02,9,222,22,0.9009009009009009
2013-03,9,225,30,0.8666666666666667
2013-04,9,227,33,0.8546255506607929
2013-05,9,231,35,0.8484848484848485
2013-06,9,231,34,0.8528138528138528
2013-07,9,234,31,0.8675213675213675
2013-08,9,235,37,0.8425531914893617
2013-09,9,235,29,0.8765957446808511
2013-10,9,236,47,0.8008474576271186
2013-11,9,235,24,0.8978723404255319
2013-12,9,236,30,0.8728813559322034
2014-01,9,236,24,0.8983050847457628
2014-02,9,234,31,0.8675213675213675
2014-03,9,235,31,0.8680851063829788
2014-04,9,233,22,0.9055793991416309
2014-05,9,229,35,0.8471615720524017
2014-06,9,230,31,0.8652173913043478
2014-07,9,231,42,0.8181818181818181
2014-08,9,230,34,0.8521739130434782
2014-09,9,232,23,0.9008620689655172
