model,formation_month,holding_month,decile,n,mean_return
ridge,2013-02,2013-03,7,221,-0.037381963872790094
ridge,2013-02,2013-03,8,222,-0.03594416625262276
ridge,2013-02,2013-03,9,221,-0.031242463358281593
ridge,2013-02,2013-03,10,222,-0.012723524006129954
ridge,2013-03,2013-04,1,224,-0.030592633072458946
ridge,2013-03,2013-04,2,224,-0.033525412809086864
ridge,2013-03,2013-04,3,224,-0.02181176146346383
ridge,2013-03,2013-04,4,224,-0.03590029834603473
ridge,2013-03,2013-04,5,225,-0.033706321706615056
ridge,2013-03,2013-04,6,224,-0.035824538742039176
ridge,2013-03,2013-04,7,224,-0.02542018095860474
ridge,2013-03,2013-04,8,224,-0.02858761062473645
ridge,2013-03,2013-04,9,224,-0.027586272432297047
ridge,2013-03,2013-04,10,225,-0.020134710776688807
ridge,2013-04,2013-05,1,226,0.13651063083575937
ridge,2013-04,2013-05,2,226,0.13492644915893867
ridge,2013-04,2013-05,3,226,0.14001678077070995
ridge,2013-04,2013-05,4,227,0.14256411113764297
ridge,2013-04,2013-05,5,226,0.12997655873596345
ridge,2013-04,2013-05,6,226,0.1420730179255681
ridge,2013-04,2013-05,7,227,0.14923262377706756
ridge,2013-04,2013-05,8,226,0.14710695464899576
ridge,2013-04,2013-05,9,226,0.14703033685953718
ridge,2013-04,2013-05,10,227,0.16687001640274607
ridge,2013-05,2013-06,1,230,-0.11933531057562667
ridge,2013-05,2013-06,2,230,-0.1335269952235979
ridge,2013-05,2013-06,3,230,-0.157799326491646
ridge,2013-05,2013-06,4,230,-0.15228635629054824
ridge,2013-05,2013-06,5,231,-0.16445731355099502
ridge,2013-05,2013-06,6,230,-0.17070673774146444
ridge,2013-05,2013-06,7,230,-0.1748399296685497
ridge,2013-05,2013-06,8,230,-0.16222015859453282
ridge,2013-05,2013-06,9,230,-0.1582681045498811
ridge,2013-05,2013-06,10,231,-0.1569178915824064
ridge,2013-06,2013-07,1,230,0.07845548198669336
ridge,2013-06,2013-07,2,230,0.07038280042775306
ridge,2013-06,2013-07,3,231,0.06649277074012923
ridge,2013-06,2013-07,4,230,0.06386017907880717
ridge,2013-06,2013-07,5,231,0.06017269823702904
ridge,2013-06,2013-07,6,230,0.06003797644520761
ridge,2013-06,2013-07,7,230,0.06761860777676026
ridge,2013-06,2013-07,8,231,0.07638513042084517
ridge,2013-06,2013-07,9,230,0.0742665817825341
ridge,2013-06,2013-07,10,231,0.09457779649757346
ridge,2013-07,2013-08,1,233,0.040699754667868425
ridge,2013-07,2013-08,2,233,0.043812132596154595
ridge,2013-07,2013-08,3,233,0.0631791188750663
ridge,2013-07,2013-08,4,233,0.06944061236629541
ridge,2013-07,2013-08,5,233,0.08349312390087398
ridge,2013-07,2013-08,6,233,0.09333422172853238
ridge,2013-07,2013-08,7,233,0.12501404195939975
ridge,2013-07,2013-08,8,233,0.1035000875476443
ridge,2013-07,2013-08,9,233,0.11712016133559652
ridge,2013-07,2013-08,10,233,0.10404408991740911
ridge,2013-08,2013-09,1,234,0.05881453275807049
ridge,2013-08,2013-09,2,234,0.04927687154997106
ridge,2013-08,2013-09,3,234,0.062483111236027754
ridge,2013-08,2013-09,4,234,0.050329578522366684
ridge,2013-08,2013-09,5,235,0.046524193882246455
ridge,2013-08,2013-09,6,234,0.05108760072532114
ridge,2013-08,2013-09,7,234,0.055801799780679236
ridge,2013-08,2013-09,8,234,0.06406245603680946
ridge,2013-08,2013-09,9,234,0.052950046648562704
ridge,2013-08,2013-09,10,235,0.057095191107602854
ridge,2013-09,2013-10,1,234,-0.08216777527071188
ridge,2013-09,2013-10,2,235,-0.03569513498383721
ridge,2013-09,2013-10,3,234,-0.04139632965401523
ridge,2013-09,2013-10,4,235,-0.031500461708690766
ridge,2013-09,2013-10,5,234,-0.028468890351758962
ridge,2013-09,2013-10,6,235,-0.016202456449295882
ridge,2013-09,2013-10,7,234,-0.021655231604778967
ridge,2013-09,2013-10,8,235,-0.008634902670850356
ridge,2013-09,2013-10,9,234,-0.0016530610621521074
ridge,2013-09,2013-10,10,235,0.01141152934009061
ridge,2013-10,2013-11,1,235,0.06435692112572731
ridge,2013-10,2013-11,2,235,0.06182357795560157
ridge,2013-10,2013-11,3,236,0.0695204095715451
ridge,2013-10,2013-11,4,235,0.07751445604276737
ridge,2013-10,2013-11,5,236,0.07553571768412723
ridge,2013-10,2013-11,6,235,0.09674386321262134
ridge,2013-10,2013-11,7,235,0.08930658871200078
ridge,2013-10,2013-11,8,236,0.09351557357754221
ridge,2013-10,2013-11,9,235,0.1070573885612374
ridge,2013-10,2013-11,10,236,0.13069016205341383
ridge,2013-11,2013-12,1,234,-0.07609850411577102
ridge,2013-11,2013-12,2,234,-0.04790103291500941
ridge,2013-11,2013-12,3,235,-0.04764264453581328
ridge,2013-11,2013-12,4,234,-0.03513141004309504
ridge,2013-11,2013-12,5,235,-0.021856189622967117
ridge,2013-11,2013-12,6,234,-0.019426550347439286
ridge,2013-11,2013-12,7,234,-0.015470888376790093
ridge,2013-11,2013-12,8,235,-0.018373886300532823
ridge,2013-11,2013-12,9,234,-0.021272683749174348
ridge,2013-11,2013-12,10,235,-0.026544489387980617
ridge,2013-12,2014-01,1,235,0.018117264389958292
ridge,2013-12,2014-01,2,235,0.026283585224436714
ridge,2013-12,2014-01,3,235,0.004120744387951971
ridge,2013-12,2014-01,4,236,0.03216050671853387
ridge,2013-12,2014-01,5,235,0.02161215748678435
ridge,2013-12,2014-01,6,235,0.022851869195892285
ridge,2013-12,2014-01,7,236,0.01711131920998473
ridge,2013-12,2014-01,8,235,0.007882415483953263
ridge,2013-12,2014-01,9,235,0.018994417634717438
ridge,2013-12,2014-01,10,236,0.031151407921147622
ridge,2014-01,2014-02,1,235,-0.017873089117338092
ridge,2014-01,2014-02,2,235,0.015692285228693176
ridge,2014-01,2014-02,3,235,0.016914622890079525
ridge,2014-01,2014-02,4,235,0.028439116880656055
ridge,2014-01,2014-02,5,235,0.04112333200740185
ridge,2014-01,2014-02,6,235,0.05500860323888106
ridge,2014-01,2014-02,7,235,0.05258630064895028
ridge,2014-01,2014-02,8,235,0.04083664199318264
ridge,2014-01,2014-02,9,235,0.05931420706739808
ridge,2014-01,2014-02,10,235,0.0499817530950723
ridge,2014-02,2014-03,1,232,-0.06627484188181966
ridge,2014-02,2014-03,2,232,-0.0572855634146065
ridge,2014-02,2014-03,3,233,-0.05176593086049918
ridge,2014-02,2014-03,4,232,-0.03266005529096748
ridge,2014-02,2014-03,5,233,-0.028297856806553185
ridge,2014-02,2014-03,6,232,-0.022399480662720135
ridge,2014-02,2014-03,7,232,-0.01612033177894134
ridge,2014-02,2014-03,8,233,-0.005738050938622057
ridge,2014-02,2014-03,9,232,0.0033361213535980897
ridge,2014-02,2014-03,10,233,0.015303570875521639
ridge,2014-03,2014-04,1,234,-0.007215113568078964
ridge,2014-03,2014-04,2,235,-0.025132628571802266
ridge,2014-03,2014-04,3,235,-0.027212966450746424
ridge,2014-03,2014-04,4,234,-0.018528209668266005
ridge,2014-03,2014-04,5,235,-0.012178260059679848
ridge,2014-03,2014-04,6,235,-0.02445164335859892
ridge,2014-03,2014-04,7,234,-0.013520744189113422
ridge,2014-03,2014-04,8,235,-0.01179851880629962
ridge,2014-03,2014-04,9,235,-0.001522967588075611
ridge,2014-03,2014-04,10,235,0.004658843449766402
ridge,2014-04,2014-05,1,232,0.014967908306027096
ridge,2014-04,2014-05,2,232,0.013080139648401176
ridge,2014-04,2014-05,3,232,0.024425176095283593
ridge,2014-04,2014-05,4,232,0.024964350478592072
ridge,2014-04,2014-05,5,233,0.032020369353861
ridge,2014-04,2014-05,6,232,0.031002262930202692
ridge,2014-04,2014-05,7,232,0.030606443161026807
ridge,2014-04,2014-05,8,232,0.029609198531257833
ridge,2014-04,2014-05,9,232,0.033866501503149536
ridge,2014-04,2014-05,10,233,0.049049024458017274
ridge,2014-05,2014-06,1,228,0.028292004910288774
ridge,2014-05,2014-06,2,229,0.03180396183928447
ridge,2014-05,2014-06,3,228,0.043973404209274175
ridge,2014-05,2014-06,4,229,0.02975661400122279
ridge,2014-05,2014-06,5,229,0.04353569217308472
ridge,2014-05,2014-06,6,228,0.05845489846761067
ridge,2014-05,2014-06,7,229,0.05431821106915254
ridge,2014-05,2014-06,8,228,0.047166742621420614
ridge,2014-05,2014-06,9,229,0.05810272777122629
ridge,2014-05,2014-06,10,229,0.0726398147706667
ridge,2014-06,2014-07,1,229,0.05484934636149274
ridge,2014-06,2014-07,2,230,0.04641732567569104
ridge,2014-06,2014-07,3,229,0.06406843494783628
ridge,2014-06,2014-07,4,230,0.06993373629415715
ridge,2014-06,2014-07,5,230,0.07291724745624441
ridge,2014-06,2014-07,6,229,0.07845368565443818
ridge,2014-06,2014-07,7,230,0.08237294394957151
ridge,2014-06,2014-07,8,229,0.0848981478240209
ridge,2014-06,2014-07,9,230,0.09868095561556091
ridge,2014-06,2014-07,10,230,0.10480606936309726
ridge,2014-07,2014-08,1,229,-0.007705157869432763
ridge,2014-07,2014-08,2,230,0.027621981382853298
ridge,2014-07,2014-08,3,230,0.04708801220257225
ridge,2014-07,2014-08,4,230,0.04278351207227831
ridge,2014-07,2014-08,5,230,0.06093256991865443
ridge,2014-07,2014-08,6,229,0.05520012905778301
ridge,2014-07,2014-08,7,230,0.06972911976615279
ridge,2014-07,2014-08,8,230,0.07994877117633707
ridge,2014-07,2014-08,9,230,0.08787528635319312
ridge,2014-07,2014-08,10,230,0.08203045100464894
ridge,2014-08,2014-09,1,229,0.08584560341041572
ridge,2014-08,2014-09,2,229,0.10851836316324731
ridge,2014-08,2014-09,3,229,0.1090862613129296
ridge,2014-08,2014-09,4,230,0.12791626691958324
ridge,2014-08,2014-09,5,229,0.13056849336810875
ridge,2014-08,2014-09,6,229,0.12848062548490158
ridge,2014-08,2014-09,7,230,0.1468479632937083
ridge,2014-08,2014-09,8,229,0.1555396876209738
ridge,2014-08,2014-09,9,229,0.17412064744557673
ridge,2014-08,2014-09,10,230,0.17880275232071835
ridge,2014-09,2014-10,1,229,0.017418896742336144
ridge,2014-09,2014-10,2,230,0.019187387079097562
ridge,2014-09,2014-10,3,230,0.0047437433543866675
ridge,2014-09,2014-10,4,230,0.0026483198961814876
ridge,2014-09,2014-10,5,230,-0.0009718568924505149
ridge,2014-09,2014-10,6,230,0.012115927324051026
ridge,2014-09,2014-10,7,230,0.015452373686863223
ridge,2014-09,2014-10,8,230,0.016066335700253804
ridge,2014-09,2014-10,9,230,0.022828463858673865
ridge,2014-09,2014-10,10,230,0.03330210501609085
ridge,2014-10,2014-11,1,226,0.09260207905004308
ridge,2014-10,2014-11,2,227,0.058776054181424175
ridge,2014-10,2014-11,3,227,0.05130200115603411
ridge,2014-10,2014-11,4,226,0.048205351749029714
ridge,2014-10,2014-11,5,227,0.05265787366100524
ridge,2014-10,2014-11,6,227,0.03923204765816078
ridge,2014-10,2014-11,7,226,0.04939768493504361
ridge,2014-10,2014-11,8,227,0.061015970980320675
ridge,2014-10,2014-11,9,227,0.0633399866965088
ridge,2014-10,2014-11,10,227,0.06298178786157635
ridge,2014-11,2014-12,1,226,0.14371275549463441
ridge,2014-11,2014-12,2,227,0.044033039959763404
ridge,2014-11,2014-12,3,227,-0.011647209691333137
ridge,2014-11,2014-12,4,226,-0.03687591290358556
ridge,2014-11,2014-12,5,227,-0.05522502705390551
ridge,2014-11,2014-12,6,227,-0.05033554971810139
ridge,2014-11,2014-12,7,226,-0.06433850705824222
ridge,2014-11,2014-12,8,227,-0.07091136444264308
ridge,2014-11,2014-12,9,227,-0.08190326563320324
ridge,2014-11,2014-12,10,227,-0.10389006185534415
ridge,2014-12,2015-01,1,228,-0.026791830880912547
ridge,2014-12,2015-01,2,229,0.03800893173516922
ridge,2014-12,2015-01,3,229,0.059417197057997036
ridge,2014-12,2015-01,4,228,0.07063947378585451
ridge,2014-12,2015-01,5,229,0.07506635181063093
ridge,2014-12,2015-01,6,229,0.10080366478970183
ridge,2014-12,2015-01,7,228,0.09764605060562764
ridge,2014-12,2015-01,8,229,0.10207941363846115
ridge,2014-12,2015-01,9,229,0.10055566509172564
ridge,2014-12,2015-01,10,229,0.1071394871784877
ridge,2015-01,2015-02,1,230,0.09337737200228595
ridge,2015-01,2015-02,2,230,0.07852576457953828
ridge,2015-01,2015-02,3,230,0.0766345558251192
ridge,2015-01,2015-02,4,230,0.07633065243990356
ridge,2015-01,2015-02,5,231,0.06893628782471012
ridge,2015-01,2015-02,6,230,0.06103351073300338
ridge,2015-01,2015-02,7,230,0.08476666169804113
ridge,2015-01,2015-02,8,230,0.071893435775391
ridge,2015-01,2015-02,9,230,0.0693522188195674
ridge,2015-01,2015-02,10,231,0.07237800726050495
ridge,2015-02,2015-03,1,228,0.20184538216522496
ridge,2015-02,2015-03,2,228,0.20438046249713393
ridge,2015-02,2015-03,3,229,0.22656988421399854
ridge,2015-02,2015-03,4,228,0.22309368349512462
ridge,2015-02,2015-03,5,229,0.2242643479842634
ridge,2015-02,2015-03,6,228,0.2111587258389406
ridge,2015-02,2015-03,7,228,0.23307541701124743
ridge,2015-02,2015-03,8,229,0.22854557810572163
ridge,2015-02,2015-03,9,228,0.2488040215081527
ridge,2015-02,2015-03,10,229,0.2545524071259138
ridge,2015-03,2015-04,1,229,0.15512395497257278
ridge,2015-03,2015-04,2,230,0.16306816915936836
ridge,2015-03,2015-04,3,230,0.152062072353563
ridge,2015-03,2015-04,4,230,0.14471473457401735
ridge,2015-03,2015-04,5,230,0.15911908438697475
ridge,2015-03,2015-04,6,230,0.1416950288711953
ridge,2015-03,2015-04,7,230,0.17108055038318964
ridge,2015-03,2015-04,8,230,0.18157844504899198
ridge,2015-03,2015-04,9,230,0.18197006801247112
ridge,2015-03,2015-04,10,230,0.19218594281291085
ridge,2015-04,2015-05,1,228,0.05561468548554582
ridge,2015-04,2015-05,2,229,0.1635684618843833
ridge,2015-04,2015-05,3,229,0.20939255931870215
ridge,2015-04,2015-05,4,228,0.23163372661304119
ridge,2015-04,2015-05,5,229,0.23652830158885702
ridge,2015-04,2015-05,6,229,0.238381047127664
ridge,2015-04,2015-05,7,228,0.24476404773088517
ridge,2015-04,2015-05,8,229,0.2791085192173224
ridge,2015-04,2015-05,9,229,0.2987582784862722
ridge,2015-04,2015-05,10,229,0.3336300974608943
ridge,2015-05,2015-06,1,223,-0.13687259854882863
ridge,2015-05,2015-06,2,224,-0.11387270179613485
ridge,2015-05,2015-06,3,223,-0.12466725244320896
ridge,2015-05,2015-06,4,224,-0.10088911433653869
ridge,2015-05,2015-06,5,223,-0.11365611528216922
ridge,2015-05,2015-06,6,224,-0.10801668634658641
ridge,2015-05,2015-06,7,223,-0.07813771892971515
ridge,2015-05,2015-06,8,224,-0.07755221967177227
ridge,2015-05,2015-06,9,223,-0.06966644152112654
ridge,2015-05,2015-06,10,224,-0.07661315019097567
ridge,2015-06,2015-07,1,221,-0.1836818447039616
ridge,2015-06,2015-07,2,222,-0.19449185716455283
ridge,2015-06,2015-07,3,222,-0.19101748059935367
ridge,2015-06,2015-07,4,222,-0.17638322266029985
ridge,2015-06,2015-07,5,222,-0.1947096210345455
ridge,2015-06,2015-07,6,221,-0.1794583517411165
ridge,2015-06,2015-07,7,222,-0.16805151534691334
ridge,2015-06,2015-07,8,222,-0.1756974678113929
ridge,2015-06,2015-07,9,222,-0.1819667064113326
ridge,2015-06,2015-07,10,222,-0.15413225789970078
ridge,2015-07,2015-08,1,212,-0.16520235792671475
ridge,2015-07,2015-08,2,212,-0.1593253503416237
ridge,2015-07,2015-08,3,213,-0.1574184784987503
ridge,2015-07,2015-08,4,212,-0.1373903015960053
ridge,2015-07,2015-08,5,213,-0.13086834886356616
ridge,2015-07,2015-08,6,212,-0.14009138467240503
ridge,2015-07,2015-08,7,212,-0.12726559418306252
ridge,2015-07,2015-08,8,213,-0.11278469282368697
ridge,2015-07,2015-08,9,212,-0.10072908338165677
ridge,2015-07,2015-08,10,213,-0.10040084120574846
ridge,2015-08,2015-09,1,213,-0.07250656083645433
ridge,2015-08,2015-09,2,213,-0.06927744163214773
ridge,2015-08,2015-09,3,214,-0.041335550872007604
ridge,2015-08,2015-09,4,213,-0.039870384062755296
ridge,2015-08,2015-09,5,214,-0.03757287839656331
ridge,2015-08,2015-09,6,213,-0.02967978508004732
ridge,2015-08,2015-09,7,213,-0.01390495952912026
ridge,2015-08,2015-09,8,214,-0.012507558092913205
ridge,2015-08,2015-09,9,213,0.0045203696631083735
ridge,2015-08,2015-09,10,214,0.02837444820780074
ridge,2015-09,2015-10,1,213,0.20470637217712573
ridge,2015-09,2015-10,2,213,0.217127068862619
ridge,2015-09,2015-10,3,214,0.2121720408084087
ridge,2015-09,2015-10,4,213,0.21559829480479853
ridge,2015-09,2015-10,5,214,0.2227079915996861
ridge,2015-09,2015-10,6,213,0.24248903466644112
ridge,2015-09,2015-10,7,213,0.24861880157524374
ridge,2015-09,2015-10,8,214,0.2418551105322789
ridge,2015-09,2015-10,9,213,0.25311970339645984
ridge,2015-09,2015-10,10,214,0.2745267341121833
ridge,2015-10,2015-11,1,219,0.016997332093943694
ridge,2015-10,2015-11,2,219,0.05283475632440839
ridge,2015-10,2015-11,3,219,0.0758733335537916
ridge,2015-10,2015-11,4,219,0.0975804225411958
ridge,2015-10,2015-11,5,219,0.08282827679703347
ridge,2015-10,2015-11,6,219,0.10936704640096576
ridge,2015-10,2015-11,7,219,0.12680369913516928
ridge,2015-10,2015-11,8,219,0.12111959389453358
ridge,2015-10,2015-11,9,219,0.13511490772471313
ridge,2015-10,2015-11,10,219,0.15740238642557958
ridge,2015-11,2015-12,1,227,0.009427092181800932
ridge,2015-11,2015-12,2,227,0.017277842362636076
ridge,2015-11,2015-12,3,227,0.03674714563944538
ridge,2015-11,2015-12,4,228,0.04018275822146275
ridge,2015-11,2015-12,5,227,0.054690935160540126
ridge,2015-11,2015-12,6,227,0.06099551575146464
ridge,2015-11,2015-12,7,228,0.08759846282347254
ridge,2015-11,2015-12,8,227,0.11605807221736647
ridge,2015-11,2015-12,9,227,0.11753562496247576
ridge,2015-11,2015-12,10,228,0.14188839902149966
ridge,2015-12,2016-01,1,236,-0.2781944960558552
ridge,2015-12,2016-01,2,236,-0.3011891176562663
ridge,2015-12,2016-01,3,237,-0.30773339139300554
ridge,2015-12,2016-01,4,236,-0.30138788870329014
ridge,2015-12,2016-01,5,237,-0.3036989659620108
ridge,2015-12,2016-01,6,236,-0.3037846022149805
ridge,2015-12,2016-01,7,236,-0.30323367177697724
ridge,2015-12,2016-01,8,237,-0.2888596103291307
ridge,2015-12,2016-01,9,236,-0.28317082591546217
ridge,2015-12,2016-01,10,237,-0.2838791411696752
ridge,2016-01,2016-02,1,239,-0.026367957433164037
ridge,2016-01,2016-02,2,239,-0.02587967663802483
ridge,2016-01,2016-02,3,239,-0.02818640555747504
ridge,2016-01,2016-02,4,239,-0.02293206394317508
ridge,2016-01,2016-02,5,240,-0.021544326028153937
ridge,2016-01,2016-02,6,239,-0.024141647798173252
ridge,2016-01,2016-02,7,239,-0.009079286495956374
ridge,2016-01,2016-02,8,239,-0.005186408436376066
ridge,2016-01,2016-02,9,239,-0.00923537293479295
ridge,2016-01,2016-02,10,240,-0.0017103423950925382
ridge,2016-02,2016-03,1,239,0.12212452818405578
ridge,2016-02,2016-03,2,240,0.17238364754085952
ridge,2016-02,2016-03,3,240,0.16158143114949952
ridge,2016-02,2016-03,4,240,0.19388635882071217
ridge,2016-02,2016-03,5,240,0.20448723027378843
ridge,2016-02,2016-03,6,240,0.2052063064078554
ridge,2016-02,2016-03,7,240,0.19994348222055638
ridge,2016-02,2016-03,8,240,0.2137671039099533
ridge,2016-02,2016-03,9,240,0.22764951480169976
ridge,2016-02,2016-03,10,240,0.24672444768711485
ridge,2016-03,2016-04,1,244,-0.0549681983490882
ridge,2016-03,2016-04,2,245,-0.03792728598716326
ridge,2016-03,2016-04,3,244,-0.026855684268687733
ridge,2016-03,2016-04,4,245,-0.019781340556142682
ridge,2016-03,2016-04,5,245,-0.008651594018369424
ridge,2016-03,2016-04,6,244,-0.004147774940469077
ridge,2016-03,2016-04,7,245,0.009651860983358464
ridge,2016-03,2016-04,8,244,0.025769488958059535
ridge,2016-03,2016-04,9,245,0.016439383671375138
ridge,2016-03,2016-04,10,245,0.03401732625810475
ridge,2016-04,2016-05,1,245,-0.0020134818824364296
ridge,2016-04,2016-05,2,246,-0.012293131329222039
ridge,2016-04,2016-05,3,245,-0.023060585600286967
ridge,2016-04,2016-05,4,246,-0.031470135615714406
ridge,2016-04,2016-05,5,246,-0.031105234249811094
ridge,2016-04,2016-05,6,245,-0.021462418747300607
ridge,2016-04,2016-05,7,246,-0.0004798141133681557
ridge,2016-04,2016-05,8,245,-0.015319010600997218
ridge,2016-04,2016-05,9,246,-0.01480392191424282
ridge,2016-04,2016-05,10,246,-0.0023111044325579704
ridge,2016-05,2016-06,1,246,0.03173436675198663
ridge,2016-05,2016-06,2,247,0.03658640717912576
ridge,2016-05,2016-06,3,247,0.05214967314985874
ridge,2016-05,2016-06,4,247,0.06908789894519476
ridge,2016-05,2016-06,5,247,0.06319461726989517
ridge,2016-05,2016-06,6,246,0.05334892047559468
ridge,2016-05,2016-06,7,247,0.07280036980360939
ridge,2016-05,2016-06,8,247,0.0607007602968969
ridge,2016-05,2016-06,9,247,0.06865548227442476
ridge,2016-05,2016-06,10,247,0.06808927385872868
ridge,2016-06,2016-07,1,250,-0.034649975231784404
ridge,2016-06,2016-07,2,250,-0.026147720949642596
ridge,2016-06,2016-07,3,250,-0.01716655160093395
ridge,2016-06,2016-07,4,251,-0.007228517728196832
ridge,2016-06,2016-07,5,250,-0.014432557613327806
ridge,2016-06,2016-07,6,250,2.4238566419485965e-05
ridge,2016-06,2016-07,7,251,0.002907268526161319
ridge,2016-06,2016-07,8,250,0.013597973605183394
ridge,2016-06,2016-07,9,250,0.01356817314923821
ridge,2016-06,2016-07,10,251,0.015960898175519503
ridge,2016-07,2016-08,1,254,0.02875598606840752
ridge,2016-07,2016-08,2,254,0.03814029065866726
ridge,2016-07,2016-08,3,254,0.039107729867242355
ridge,2016-07,2016-08,4,255,0.030460887678939504
ridge,2016-07,2016-08,5,254,0.042058927230580447
ridge,2016-07,2016-08,6,254,0.051349432683892075
ridge,2016-07,2016-08,7,255,0.05803534372463735
ridge,2016-07,2016-08,8,254,0.05499004735297227
ridge,2016-07,2016-08,9,254,0.0669150023103511
ridge,2016-07,2016-08,10,255,0.07661089869563839
ridge,2016-08,2016-09,1,256,-0.03735865952095675
ridge,2016-08,2016-09,2,256,-0.026282119651018586
ridge,2016-08,2016-09,3,256,-0.018898139016428384
ridge,2016-08,2016-09,4,257,-0.010729403736834951
ridge,2016-08,2016-09,5,256,-0.014640468090008393
ridge,2016-08,2016-09,6,256,-0.005231550073022225
ridge,2016-08,2016-09,7,257,0.006275443064841029
ridge,2016-08,2016-09,8,256,0.0028889612003056577
ridge,2016-08,2016-09,9,256,0.009029285081670611
ridge,2016-08,2016-09,10,257,0.013279545338952804
ridge,2016-09,2016-10,1,257,0.028121835939142352
ridge,2016-09,2016-10,2,257,0.02288836216678582
ridge,2016-09,2016-10,3,257,0.02897647933827487
ridge,2016-09,2016-10,4,258,0.02692127364824687
ridge,2016-09,2016-10,5,257,0.03706672184226272
ridge,2016-09,2016-10,6,257,0.033210953373672976
ridge,2016-09,2016-10,7,258,0.03500715240814747
ridge,2016-09,2016-10,8,257,0.04171301787628286
ridge,2016-09,2016-10,9,257,0.0450520212542732
ridge,2016-09,2016-10,10,258,0.0487883948492425
ridge,2016-10,2016-11,1,256,0.02127202923157846
ridge,2016-10,2016-11,2,257,0.025445572433312743
ridge,2016-10,2016-11,3,256,0.01757090848659471
ridge,2016-10,2016-11,4,257,0.022118953057197778
ridge,2016-10,2016-11,5,257,0.01735792173463533
ridge,2016-10,2016-11,6,256,0.022669489995743353
ridge,2016-10,2016-11,7,257,0.03119909518768038
ridge,2016-10,2016-11,8,256,0.03819218308474374
ridge,2016-10,2016-11,9,257,0.0406116682695075
ridge,2016-10,2016-11,10,257,0.0446313304047809
ridge,2016-11,2016-12,1,260,-0.06540095552024916
ridge,2016-11,2016-12,2,260,-0.05875677787321351
ridge,2016-11,2016-12,3,260,-0.04892181618430267
ridge,2016-11,2016-12,4,260,-0.03572637230219365
ridge,2016-11,2016-12,5,260,-0.04658738363043136
ridge,2016-11,2016-12,6,260,-0.04200864323582414
ridge,2016-11,2016-12,7,260,-0.04244816206687917
ridge,2016-11,2016-12,8,260,-0.04375989154311815
ridge,2016-11,2016-12,9,260,-0.03517647744858829
ridge,2016-11,2016-12,10,260,-0.04541197010857813
ridge,2016-12,2017-01,1,261,-0.013818707006989004
ridge,2016-12,2017-01,2,262,-0.015388212181076732
ridge,2016-12,2017-01,3,262,-0.013107445630712866
ridge,2016-12,2017-01,4,262,-0.018477522132001795
ridge,2016-12,2017-01,5,262,-0.012719061615008666
ridge,2016-12,2017-01,6,262,-0.014929351774754488
ridge,2016-12,2017-01,7,262,-0.02720962280382407
ridge,2016-12,2017-01,8,262,-0.026688425509418936
ridge,2016-12,2017-01,9,262,-0.02667656924648711
ridge,2016-12,2017-01,10,262,-0.04976346904329917
ridge,2017-01,2017-02,1,261,0.020051535466046662
ridge,2017-01,2017-02,2,262,0.045546839923921056
ridge,2017-01,2017-02,3,262,0.03971505821788907
ridge,2017-01,2017-02,4,261,0.038025941231503914
ridge,2017-01,2017-02,5,262,0.038674850083007764
ridge,2017-01,2017-02,6,262,0.04392199886368285
ridge,2017-01,2017-02,7,261,0.043508030050500406
ridge,2017-01,2017-02,8,262,0.04165390349563851
ridge,2017-01,2017-02,9,262,0.04286397443966415
ridge,2017-01,2017-02,10,262,0.04410161420548833
ridge,2017-02,2017-03,1,260,-0.013568002663835533
ridge,2017-02,2017-03,2,261,-0.01442383213213051
ridge,2017-02,2017-03,3,260,-0.008863017716790315
ridge,2017-02,2017-03,4,261,-0.021967221224881536
ridge,2017-02,2017-03,5,261,-0.025124379291061302
ridge,2017-02,2017-03,6,260,-0.021114341016183
ridge,2017-02,2017-03,7,261,-0.03150864285192434
ridge,2017-02,2017-03,8,260,-0.030231061682926195
ridge,2017-02,2017-03,9,261,-0.020952925019987505
ridge,2017-02,2017-03,10,261,-0.02341053137856242
ridge,2017-03,2017-04,1,263,-0.03882578312119798
ridge,2017-03,2017-04,2,263,-0.020486187737236896
ridge,2017-03,2017-04,3,263,-0.05408899016455075
ridge,2017-03,2017-04,4,263,-0.05705995784683737
ridge,2017-03,2017-04,5,264,-0.06327560750670676
ridge,2017-03,2017-04,6,263,-0.05243895553196308
ridge,2017-03,2017-04,7,263,-0.05433236875885188
ridge,2017-03,2017-04,8,263,-0.07107123168386234
ridge,2017-03,2017-04,9,263,-0.07928458488207188
ridge,2017-03,2017-04,10,264,-0.07528123532118705
ridge,2017-04,2017-05,1,263,-0.035901088172764516
ridge,2017-04,2017-05,2,264,-0.05369061018498697
ridge,2017-04,2017-05,3,264,-0.06028978393689068
ridge,2017-04,2017-05,4,264,-0.06539732686014676
ridge,2017-04,2017-05,5,264,-0.0747030182731601
ridge,2017-04,2017-05,6,263,-0.07337512342643478
ridge,2017-04,2017-05,7,264,-0.08292586179647814
ridge,2017-04,2017-05,8,264,-0.07245089657295606
ridge,2017-04,2017-05,9,264,-0.07784528882801031
ridge,2017-04,2017-05,10,264,-0.08112543684404916
ridge,2017-05,2017-06,1,261,0.017713500343975792
ridge,2017-05,2017-06,2,262,0.059217065024923625
ridge,2017-05,2017-06,3,262,0.05511974884397326
ridge,2017-05,2017-06,4,262,0.03964499894718347
ridge,2017-05,2017-06,5,262,0.03438550467482912
